Net generation from hydro for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.WAT.H
16:50:53 GMT+0200 (czas środkowoeuropejski letni)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.WAT.H megawatthours
02/14/2020 03H,42601
02/14/2020 02H,43843
02/14/2020 01H,43887
02/14/2020 00H,43273
02/13/2020 23H,39614
02/13/2020 22H,37804
02/13/2020 21H,36776
02/13/2020 20H,36966
02/13/2020 19H,37525
02/13/2020 18H,38231
02/13/2020 17H,39209
02/13/2020 16H,40413
02/13/2020 15H,41209
02/13/2020 14H,40052
02/13/2020 13H,38943
02/13/2020 12H,34572
02/13/2020 11H,31237
02/13/2020 10H,30350
02/13/2020 09H,30713
02/13/2020 08H,31848
02/13/2020 07H,33212
02/13/2020 06H,35645
02/13/2020 05H,39064
02/13/2020 04H,40681
02/13/2020 03H,42325
02/13/2020 02H,43262
02/13/2020 01H,43245
02/13/2020 00H,43391
02/12/2020 23H,41841
02/12/2020 22H,38119
02/12/2020 21H,36304
02/12/2020 20H,36466
02/12/2020 19H,36893
02/12/2020 18H,38146
02/12/2020 17H,40006
02/12/2020 16H,41292
02/12/2020 15H,41809
02/12/2020 14H,41382
02/12/2020 13H,41768
02/12/2020 12H,36514
02/12/2020 11H,32065
02/12/2020 10H,29680
02/12/2020 09H,29450
02/12/2020 08H,29693
02/12/2020 07H,30677
02/12/2020 06H,33600
02/12/2020 05H,36320
02/12/2020 04H,39031
02/12/2020 03H,41594
02/12/2020 02H,42262
02/12/2020 01H,42862
02/12/2020 00H,42819
02/11/2020 23H,39066
02/11/2020 22H,35397
02/11/2020 21H,33779
02/11/2020 20H,33760
02/11/2020 19H,34438
02/11/2020 18H,35930
02/11/2020 17H,37059
02/11/2020 16H,39474
02/11/2020 15H,40977
02/11/2020 14H,39869
02/11/2020 13H,40202
02/11/2020 12H,36740
02/11/2020 11H,32183
02/11/2020 10H,29797
02/11/2020 09H,30105
02/11/2020 08H,31049
02/11/2020 07H,32525
02/11/2020 06H,35059
02/11/2020 05H,38244
02/11/2020 04H,40157
02/11/2020 03H,42374
02/11/2020 02H,43336
02/11/2020 01H,44691
02/11/2020 00H,43993
02/10/2020 23H,40487
02/10/2020 22H,38846
02/10/2020 21H,37150
02/10/2020 20H,37470
02/10/2020 19H,38195
02/10/2020 18H,39728
02/10/2020 17H,42248
02/10/2020 16H,43602
02/10/2020 15H,44767
02/10/2020 14H,44236
02/10/2020 13H,44791
02/10/2020 12H,41071
02/10/2020 11H,36215
02/10/2020 10H,32001
02/10/2020 09H,31822
02/10/2020 08H,32227
02/10/2020 07H,33885
02/10/2020 06H,36077
02/10/2020 05H,38054
02/10/2020 04H,40836
02/10/2020 03H,42348
02/10/2020 02H,42814
02/10/2020 01H,40805
02/10/2020 00H,39015
02/9/2020 23H,37475
02/9/2020 22H,34578
02/9/2020 21H,33475
02/9/2020 20H,34237
02/9/2020 19H,34817
02/9/2020 18H,36335
02/9/2020 17H,38396
02/9/2020 16H,39461
02/9/2020 15H,39981
02/9/2020 14H,40976
02/9/2020 13H,39327
02/9/2020 12H,36979
02/9/2020 11H,34319
02/9/2020 10H,33639
02/9/2020 09H,33211
02/9/2020 08H,35201
02/9/2020 07H,35941
02/9/2020 06H,37146
02/9/2020 05H,38860
02/9/2020 04H,41082
02/9/2020 03H,42387
02/9/2020 02H,42195
02/9/2020 01H,41452
02/9/2020 00H,39659
02/8/2020 23H,36010
02/8/2020 22H,34539
02/8/2020 21H,34295
02/8/2020 20H,34523
02/8/2020 19H,35230
02/8/2020 18H,35136
02/8/2020 17H,37188
02/8/2020 16H,38938
02/8/2020 15H,40301
02/8/2020 14H,41498
02/8/2020 13H,40984
02/8/2020 12H,38291
02/8/2020 11H,35576
02/8/2020 10H,34072
02/8/2020 09H,33208
02/8/2020 08H,32894
02/8/2020 07H,34421
02/8/2020 06H,35553
02/8/2020 05H,37498
02/8/2020 04H,40345
02/8/2020 03H,42814
02/8/2020 02H,45082
02/8/2020 01H,45141
02/8/2020 00H,43605
02/7/2020 23H,39768
02/7/2020 22H,38466
02/7/2020 21H,35942
02/7/2020 20H,36278
02/7/2020 19H,37682
02/7/2020 18H,38759
02/7/2020 17H,40786
02/7/2020 16H,42545
02/7/2020 15H,43259
02/7/2020 14H,43167
02/7/2020 13H,42957
02/7/2020 12H,38877
02/7/2020 11H,34638
02/7/2020 10H,30295
02/7/2020 09H,30220
02/7/2020 08H,30419
02/7/2020 07H,31589
02/7/2020 06H,32489
02/7/2020 05H,34559
02/7/2020 04H,37904
02/7/2020 03H,41101
02/7/2020 02H,43344
02/7/2020 01H,42851
02/7/2020 00H,41941
02/6/2020 23H,39729
02/6/2020 22H,38259
02/6/2020 21H,36114
02/6/2020 20H,35841
02/6/2020 19H,36555
02/6/2020 18H,37256
02/6/2020 17H,38575
02/6/2020 16H,40391
02/6/2020 15H,41266
02/6/2020 14H,39840
02/6/2020 13H,39926
02/6/2020 12H,35467
02/6/2020 11H,30694
02/6/2020 10H,27047
02/6/2020 09H,26873
02/6/2020 08H,26575
02/6/2020 07H,27483
02/6/2020 06H,30217
02/6/2020 05H,34109
02/6/2020 04H,37337
02/6/2020 03H,40499
02/6/2020 02H,43868
02/6/2020 01H,45900
02/6/2020 00H,45229
02/5/2020 23H,40766
02/5/2020 22H,38023
02/5/2020 21H,35228
02/5/2020 20H,34645
02/5/2020 19H,35375
02/5/2020 18H,36336
02/5/2020 17H,37602
02/5/2020 16H,40781
02/5/2020 15H,40958
02/5/2020 14H,38951
02/5/2020 13H,37959
02/5/2020 12H,33057
02/5/2020 11H,28278
02/5/2020 10H,26224
02/5/2020 09H,26230
02/5/2020 08H,26372
02/5/2020 07H,27685
02/5/2020 06H,29622
02/5/2020 05H,33397
02/5/2020 04H,37081
02/5/2020 03H,39478
02/5/2020 02H,42763
02/5/2020 01H,43915
02/5/2020 00H,44142
02/4/2020 23H,40176
02/4/2020 22H,38218
02/4/2020 21H,36179
02/4/2020 20H,35785
02/4/2020 19H,36465
02/4/2020 18H,37659
02/4/2020 17H,38883
02/4/2020 16H,39821
02/4/2020 15H,40378
02/4/2020 14H,39708
02/4/2020 13H,37533
02/4/2020 12H,32924
02/4/2020 11H,29543
02/4/2020 10H,27170
02/4/2020 09H,27069
02/4/2020 08H,26174
02/4/2020 07H,28053
02/4/2020 06H,30733
02/4/2020 05H,33743
02/4/2020 04H,36919
02/4/2020 03H,39069
02/4/2020 02H,40720
02/4/2020 01H,40795
02/4/2020 00H,39508
02/3/2020 23H,36344
02/3/2020 22H,33715
02/3/2020 21H,32005
02/3/2020 20H,31653
02/3/2020 19H,32451
02/3/2020 18H,33947
02/3/2020 17H,35946
02/3/2020 16H,38549
02/3/2020 15H,41052
02/3/2020 14H,42305
02/3/2020 13H,44004
02/3/2020 12H,38028
02/3/2020 11H,31006
02/3/2020 10H,25831
02/3/2020 09H,25890
02/3/2020 08H,25363
02/3/2020 07H,27396
02/3/2020 06H,29839
02/3/2020 05H,32642
02/3/2020 04H,34190
02/3/2020 03H,36766
02/3/2020 02H,38663
02/3/2020 01H,38017
02/3/2020 00H,36104
02/2/2020 23H,33604
02/2/2020 22H,30964
02/2/2020 21H,28868
02/2/2020 20H,28877
02/2/2020 19H,30102
02/2/2020 18H,31549
02/2/2020 17H,32919
02/2/2020 16H,33857
02/2/2020 15H,35575
02/2/2020 14H,35896
02/2/2020 13H,33563
02/2/2020 12H,29918
02/2/2020 11H,27012
02/2/2020 10H,25780
02/2/2020 09H,25391
02/2/2020 08H,26195
02/2/2020 07H,27420
02/2/2020 06H,28682
02/2/2020 05H,30996
02/2/2020 04H,33576
02/2/2020 03H,36207
02/2/2020 02H,37583
02/2/2020 01H,36550
02/2/2020 00H,34849
02/1/2020 23H,32086
02/1/2020 22H,29845
02/1/2020 21H,28444
02/1/2020 20H,28869
02/1/2020 19H,30220
02/1/2020 18H,31360
02/1/2020 17H,32243
02/1/2020 16H,33421
02/1/2020 15H,34693
02/1/2020 14H,32831
02/1/2020 13H,30002
02/1/2020 12H,26558
02/1/2020 11H,23989
02/1/2020 10H,23627
02/1/2020 09H,23680
02/1/2020 08H,24841
02/1/2020 07H,26773
02/1/2020 06H,29074
02/1/2020 05H,31618
02/1/2020 04H,33710
02/1/2020 03H,36574
02/1/2020 02H,38395
02/1/2020 01H,37980
02/1/2020 00H,38394
01/31/2020 23H,36841
01/31/2020 22H,34531
01/31/2020 21H,31762
01/31/2020 20H,32236
01/31/2020 19H,33249
01/31/2020 18H,34330
01/31/2020 17H,35737
01/31/2020 16H,38113
01/31/2020 15H,40043
01/31/2020 14H,40126
01/31/2020 13H,40276
01/31/2020 12H,36674
01/31/2020 11H,30842
01/31/2020 10H,26520
01/31/2020 09H,26035
01/31/2020 08H,26749
01/31/2020 07H,29207
01/31/2020 06H,31021
01/31/2020 05H,34545
01/31/2020 04H,37759
01/31/2020 03H,40606
01/31/2020 02H,42116
01/31/2020 01H,43023
01/31/2020 00H,42887
01/30/2020 23H,40500
01/30/2020 22H,38357
01/30/2020 21H,34209
01/30/2020 20H,34262
01/30/2020 19H,35130
01/30/2020 18H,37016
01/30/2020 17H,38515
01/30/2020 16H,40825
01/30/2020 15H,41404
01/30/2020 14H,41340
01/30/2020 13H,43088
01/30/2020 12H,37733
01/30/2020 11H,29840
01/30/2020 10H,24759
01/30/2020 09H,24372
01/30/2020 08H,26109
01/30/2020 07H,27503
01/30/2020 06H,30809
01/30/2020 05H,34984
01/30/2020 04H,37332
01/30/2020 03H,39448
01/30/2020 02H,41117
01/30/2020 01H,42570
01/30/2020 00H,43470
01/29/2020 23H,40889
01/29/2020 22H,38216
01/29/2020 21H,33946
01/29/2020 20H,33798
01/29/2020 19H,34141
01/29/2020 18H,35920
01/29/2020 17H,38166
01/29/2020 16H,40654
01/29/2020 15H,41269
01/29/2020 14H,42784
01/29/2020 13H,42388
01/29/2020 12H,37746
01/29/2020 11H,32553
01/29/2020 10H,27602
01/29/2020 09H,26600
01/29/2020 08H,28885
01/29/2020 07H,31061
01/29/2020 06H,33262
01/29/2020 05H,35817
01/29/2020 04H,38018
01/29/2020 03H,40920
01/29/2020 02H,42785
01/29/2020 01H,43015
01/29/2020 00H,40999
01/28/2020 23H,36880
01/28/2020 22H,34299
01/28/2020 21H,31523
01/28/2020 20H,31794
01/28/2020 19H,33449
01/28/2020 18H,34752
01/28/2020 17H,36711
01/28/2020 16H,38924
01/28/2020 15H,40106
01/28/2020 14H,41142
01/28/2020 13H,41908
01/28/2020 12H,38591
01/28/2020 11H,33101
01/28/2020 10H,27684
01/28/2020 09H,27649
01/28/2020 08H,27571
01/28/2020 07H,29762
01/28/2020 06H,31675
01/28/2020 05H,34620
01/28/2020 04H,37794
01/28/2020 03H,40043
01/28/2020 02H,42358
01/28/2020 01H,43401
01/28/2020 00H,41718
01/27/2020 23H,39975
01/27/2020 22H,36367
01/27/2020 21H,32691
01/27/2020 20H,33045
01/27/2020 19H,34466
01/27/2020 18H,35377
01/27/2020 17H,37482
01/27/2020 16H,39463
01/27/2020 15H,39478
01/27/2020 14H,40206
01/27/2020 13H,39939
01/27/2020 12H,34858
01/27/2020 11H,29743
01/27/2020 10H,25408
01/27/2020 09H,25114
01/27/2020 08H,25890
01/27/2020 07H,28332
01/27/2020 06H,30988
01/27/2020 05H,33497
01/27/2020 04H,36394
01/27/2020 03H,38827
01/27/2020 02H,40199
01/27/2020 01H,40081
01/27/2020 00H,38008
01/26/2020 23H,34722
01/26/2020 22H,30840
01/26/2020 21H,28787
01/26/2020 20H,30281
01/26/2020 19H,31223
01/26/2020 18H,32464
01/26/2020 17H,33321
01/26/2020 16H,33928
01/26/2020 15H,34516
01/26/2020 14H,35080
01/26/2020 13H,33550
01/26/2020 12H,31413
01/26/2020 11H,29189
01/26/2020 10H,28686
01/26/2020 09H,29037
01/26/2020 08H,30963
01/26/2020 07H,31835
01/26/2020 06H,33898
01/26/2020 05H,35977
01/26/2020 04H,39856
01/26/2020 03H,41560
01/26/2020 02H,42110
01/26/2020 01H,40759
01/26/2020 00H,40507
01/25/2020 23H,35824
01/25/2020 22H,33413
01/25/2020 21H,32091
01/25/2020 20H,32856
01/25/2020 19H,34172
01/25/2020 18H,34463
01/25/2020 17H,36205
01/25/2020 16H,37509
01/25/2020 15H,37000
01/25/2020 14H,35343
01/25/2020 13H,31786
01/25/2020 12H,28154
01/25/2020 11H,26868
01/25/2020 10H,26939
01/25/2020 09H,27024
01/25/2020 08H,27266
01/25/2020 07H,28611
01/25/2020 06H,30418
01/25/2020 05H,33342
01/25/2020 04H,36315
01/25/2020 03H,39453
01/25/2020 02H,41161
01/25/2020 01H,39870
01/25/2020 00H,39518
01/24/2020 23H,37603
01/24/2020 22H,35758
01/24/2020 21H,34562
01/24/2020 20H,34127
01/24/2020 19H,34295
01/24/2020 18H,35547
01/24/2020 17H,36597
01/24/2020 16H,37916
01/24/2020 15H,38013
01/24/2020 14H,37211
01/24/2020 13H,38301
01/24/2020 12H,35390
01/24/2020 11H,29746
01/24/2020 10H,26972
01/24/2020 09H,26280
01/24/2020 08H,26292
01/24/2020 07H,27879
01/24/2020 06H,30936
01/24/2020 05H,34230
01/24/2020 04H,36755
01/24/2020 03H,39221
01/24/2020 02H,41287
01/24/2020 01H,41036
01/24/2020 00H,40780
01/23/2020 23H,36626
01/23/2020 22H,34480
01/23/2020 21H,32385
01/23/2020 20H,32366
01/23/2020 19H,32729
01/23/2020 18H,33783
01/23/2020 17H,36907
01/23/2020 16H,38392
01/23/2020 15H,39857
01/23/2020 14H,39784
01/23/2020 13H,39861
01/23/2020 12H,36594
01/23/2020 11H,31170
01/23/2020 10H,25871
01/23/2020 09H,25441
01/23/2020 08H,25345
01/23/2020 07H,26995
01/23/2020 06H,29959
01/23/2020 05H,33053
01/23/2020 04H,35404
01/23/2020 03H,38294
01/23/2020 02H,41015
01/23/2020 01H,39739
01/23/2020 00H,39057
01/22/2020 23H,35587
01/22/2020 22H,32660
01/22/2020 21H,30112
01/22/2020 20H,30723
01/22/2020 19H,31215
01/22/2020 18H,32198
01/22/2020 17H,35154
01/22/2020 16H,37643
01/22/2020 15H,39261
01/22/2020 14H,41072
01/22/2020 13H,41964
01/22/2020 12H,37483
01/22/2020 11H,31305
01/22/2020 10H,26117
01/22/2020 09H,24975
01/22/2020 08H,25197
01/22/2020 07H,26508
01/22/2020 06H,29976
01/22/2020 05H,33992
01/22/2020 04H,37133
01/22/2020 03H,40714
01/22/2020 02H,42718
01/22/2020 01H,43167
01/22/2020 00H,40770
01/21/2020 23H,37170
01/21/2020 22H,32647
01/21/2020 21H,29523
01/21/2020 20H,29673
01/21/2020 19H,31030
01/21/2020 18H,32701
01/21/2020 17H,34486
01/21/2020 16H,37269
01/21/2020 15H,39476
01/21/2020 14H,40383
01/21/2020 13H,40988
01/21/2020 12H,38789
01/21/2020 11H,31476
01/21/2020 10H,26037
01/21/2020 09H,25322
01/21/2020 08H,26096
01/21/2020 07H,27942
01/21/2020 06H,30441
01/21/2020 05H,33757
01/21/2020 04H,37461
01/21/2020 03H,40455
01/21/2020 02H,42242
01/21/2020 01H,43665
01/21/2020 00H,43345
01/20/2020 23H,40990
01/20/2020 22H,36591
01/20/2020 21H,32313
01/20/2020 20H,33176
01/20/2020 19H,33969
01/20/2020 18H,34941
01/20/2020 17H,37449
01/20/2020 16H,39427
01/20/2020 15H,40601
01/20/2020 14H,40730
01/20/2020 13H,40057
01/20/2020 12H,37360
01/20/2020 11H,31292
01/20/2020 10H,28152
01/20/2020 09H,27192
01/20/2020 08H,27530
01/20/2020 07H,28584
01/20/2020 06H,31130
01/20/2020 05H,32964
01/20/2020 04H,35777
01/20/2020 03H,38326
01/20/2020 02H,40650
01/20/2020 01H,39700
01/20/2020 00H,38482
01/19/2020 23H,34446
01/19/2020 22H,30851
01/19/2020 21H,29240
01/19/2020 20H,29222
01/19/2020 19H,29609
01/19/2020 18H,30613
01/19/2020 17H,31174
01/19/2020 16H,31602
01/19/2020 15H,31124
01/19/2020 14H,29166
01/19/2020 13H,26914
01/19/2020 12H,24379
01/19/2020 11H,23046
01/19/2020 10H,22839
01/19/2020 09H,23095
01/19/2020 08H,24583
01/19/2020 07H,26580
01/19/2020 06H,29302
01/19/2020 05H,31826
01/19/2020 04H,34411
01/19/2020 03H,37100
01/19/2020 02H,39074
01/19/2020 01H,38581
01/19/2020 00H,38334
01/18/2020 23H,35241
01/18/2020 22H,33877
01/18/2020 21H,32622
01/18/2020 20H,33523
01/18/2020 19H,34561
01/18/2020 18H,36754
01/18/2020 17H,37843
01/18/2020 16H,36844
01/18/2020 15H,36106
01/18/2020 14H,32378
01/18/2020 13H,29455
01/18/2020 12H,26864
01/18/2020 11H,25514
01/18/2020 10H,24218
01/18/2020 09H,25183
01/18/2020 08H,26748
01/18/2020 07H,28692
01/18/2020 06H,30870
01/18/2020 05H,33283
01/18/2020 04H,36453
01/18/2020 03H,39268
01/18/2020 02H,41198
01/18/2020 01H,42352
01/18/2020 00H,43372
01/17/2020 23H,40316
01/17/2020 22H,37424
01/17/2020 21H,34194
01/17/2020 20H,34636
01/17/2020 19H,35167
01/17/2020 18H,37116
01/17/2020 17H,38377
01/17/2020 16H,40263
01/17/2020 15H,40181
01/17/2020 14H,41086
01/17/2020 13H,41451
01/17/2020 12H,36920
01/17/2020 11H,32119
01/17/2020 10H,28401
01/17/2020 09H,27812
01/17/2020 08H,29130
01/17/2020 07H,30925
01/17/2020 06H,32310
01/17/2020 05H,35064
01/17/2020 04H,38493
01/17/2020 03H,41180
01/17/2020 02H,43046
01/17/2020 01H,43309
01/17/2020 00H,42708
01/16/2020 23H,39203
01/16/2020 22H,37011
01/16/2020 21H,32769
01/16/2020 20H,32980
01/16/2020 19H,34063
01/16/2020 18H,34957
01/16/2020 17H,37015
01/16/2020 16H,38215
01/16/2020 15H,38603
01/16/2020 14H,37700
01/16/2020 13H,36925
01/16/2020 12H,31249
01/16/2020 11H,27298
01/16/2020 10H,25795
01/16/2020 09H,25128
01/16/2020 08H,25333
01/16/2020 07H,27502
01/16/2020 06H,30020
01/16/2020 05H,33900
01/16/2020 04H,37384
01/16/2020 03H,39320
01/16/2020 02H,41881
01/16/2020 01H,41628
01/16/2020 00H,41274
01/15/2020 23H,38391
01/15/2020 22H,36795
01/15/2020 21H,33063
01/15/2020 20H,33427
01/15/2020 19H,33922
01/15/2020 18H,35069
01/15/2020 17H,36714
01/15/2020 16H,39254
01/15/2020 15H,39197
01/15/2020 14H,38144
01/15/2020 13H,36295
01/15/2020 12H,31031
01/15/2020 11H,26672
01/15/2020 10H,23942
01/15/2020 09H,24495
01/15/2020 08H,25370
01/15/2020 07H,27919
01/15/2020 06H,29349
01/15/2020 05H,33090
01/15/2020 04H,37011
01/15/2020 03H,39801
01/15/2020 02H,42025
01/15/2020 01H,42452
01/15/2020 00H,41681
01/14/2020 23H,39575
01/14/2020 22H,37101
01/14/2020 21H,34433
01/14/2020 20H,34543
01/14/2020 19H,35952
01/14/2020 18H,37212
01/14/2020 17H,38195
01/14/2020 16H,39322
01/14/2020 15H,39104
01/14/2020 14H,37858
01/14/2020 13H,35822
01/14/2020 12H,30986
01/14/2020 11H,26139
01/14/2020 10H,24225
01/14/2020 09H,24531
01/14/2020 08H,25748
01/14/2020 07H,27055
01/14/2020 06H,29881
01/14/2020 05H,32954
01/14/2020 04H,36477
01/14/2020 03H,39432
01/14/2020 02H,41818
01/14/2020 01H,42623
01/14/2020 00H,42631
01/13/2020 23H,39675
01/13/2020 22H,38026
01/13/2020 21H,34452
01/13/2020 20H,34604
01/13/2020 19H,35692
01/13/2020 18H,36234
01/13/2020 17H,36973
01/13/2020 16H,39671
01/13/2020 15H,40061
01/13/2020 14H,40520
01/13/2020 13H,38836
01/13/2020 12H,34109
01/13/2020 11H,26806
01/13/2020 10H,23064
01/13/2020 09H,23273
01/13/2020 08H,23787
01/13/2020 07H,24628
01/13/2020 06H,27154
01/13/2020 05H,30458
01/13/2020 04H,33548
01/13/2020 03H,35250
01/13/2020 02H,37962
01/13/2020 01H,39056
01/13/2020 00H,38266
01/12/2020 23H,35680
01/12/2020 22H,31770
01/12/2020 21H,30103
01/12/2020 20H,29521
01/12/2020 19H,30412
01/12/2020 18H,30513
01/12/2020 17H,30713
01/12/2020 16H,31334
01/12/2020 15H,31067
01/12/2020 14H,28805
01/12/2020 13H,26268
01/12/2020 12H,23689
01/12/2020 11H,21777
01/12/2020 10H,20509
01/12/2020 09H,21516
01/12/2020 08H,22573
01/12/2020 07H,24077
01/12/2020 06H,26058
01/12/2020 05H,28504
01/12/2020 04H,30742
01/12/2020 03H,32495
01/12/2020 02H,35619
01/12/2020 01H,35724
01/12/2020 00H,35205
01/11/2020 23H,33233
01/11/2020 22H,31753
01/11/2020 21H,29400
01/11/2020 20H,28506
01/11/2020 19H,28803
01/11/2020 18H,29406
01/11/2020 17H,29276
01/11/2020 16H,28967
01/11/2020 15H,27421
01/11/2020 14H,24877
01/11/2020 13H,22834
01/11/2020 12H,21442
01/11/2020 11H,19978
01/11/2020 10H,19705
01/11/2020 09H,20409
01/11/2020 08H,21750
01/11/2020 07H,23959
01/11/2020 06H,26283
01/11/2020 05H,28309
01/11/2020 04H,32335
01/11/2020 03H,34973
01/11/2020 02H,35232
01/11/2020 01H,35088
01/11/2020 00H,36613
01/10/2020 23H,34465
01/10/2020 22H,33706
01/10/2020 21H,32898
01/10/2020 20H,33003
01/10/2020 19H,33368
01/10/2020 18H,33870
01/10/2020 17H,36153
01/10/2020 16H,37407
01/10/2020 15H,38725
01/10/2020 14H,37439
01/10/2020 13H,37854
01/10/2020 12H,32001
01/10/2020 11H,26692
01/10/2020 10H,23867
01/10/2020 09H,23954
01/10/2020 08H,24476
01/10/2020 07H,26439
01/10/2020 06H,28868
01/10/2020 05H,30917
01/10/2020 04H,33683
01/10/2020 03H,37707
01/10/2020 02H,39709
01/10/2020 01H,38998
01/10/2020 00H,37994
01/9/2020 23H,33612
01/9/2020 22H,30308
01/9/2020 21H,28257
01/9/2020 20H,28633
01/9/2020 19H,29776
01/9/2020 18H,31594
01/9/2020 17H,32418
01/9/2020 16H,34522
01/9/2020 15H,37314
01/9/2020 14H,40242
01/9/2020 13H,41833
01/9/2020 12H,35668
01/9/2020 11H,29787
01/9/2020 10H,24881
01/9/2020 09H,24666
01/9/2020 08H,25035
01/9/2020 07H,26462
01/9/2020 06H,29916
01/9/2020 05H,31949
01/9/2020 04H,35202
01/9/2020 03H,38299
01/9/2020 02H,39731
01/9/2020 01H,40737
01/9/2020 00H,38815
01/8/2020 23H,35054
01/8/2020 22H,31409
01/8/2020 21H,27500
01/8/2020 20H,27442
01/8/2020 19H,27745
01/8/2020 18H,29572
01/8/2020 17H,30693
01/8/2020 16H,32990
01/8/2020 15H,36555
01/8/2020 14H,37609
01/8/2020 13H,37428
01/8/2020 12H,34323
01/8/2020 11H,27290
01/8/2020 10H,23732
01/8/2020 09H,23466
01/8/2020 08H,24075
01/8/2020 07H,25535
01/8/2020 06H,28218
01/8/2020 05H,30346
01/8/2020 04H,33726
01/8/2020 03H,37078
01/8/2020 02H,39796
01/8/2020 01H,40372
01/8/2020 00H,40351
01/7/2020 23H,36642
01/7/2020 22H,33698
01/7/2020 21H,30066
01/7/2020 20H,30280
01/7/2020 19H,31043
01/7/2020 18H,31938
01/7/2020 17H,32597
01/7/2020 16H,34239
01/7/2020 15H,35908
01/7/2020 14H,35863
01/7/2020 13H,37227
01/7/2020 12H,33253
01/7/2020 11H,28087
01/7/2020 10H,24621
01/7/2020 09H,23813
01/7/2020 08H,23112
01/7/2020 07H,23632
01/7/2020 06H,26098
01/7/2020 05H,29550
01/7/2020 04H,34218
01/7/2020 03H,37450
01/7/2020 02H,38535
01/7/2020 01H,38813
01/7/2020 00H,37829
01/6/2020 23H,34540
01/6/2020 22H,30760
01/6/2020 21H,27086
01/6/2020 20H,27592
01/6/2020 19H,28876
01/6/2020 18H,29616
01/6/2020 17H,31171
01/6/2020 16H,34235
01/6/2020 15H,36530
01/6/2020 14H,37337
01/6/2020 13H,38459
01/6/2020 12H,34428
01/6/2020 11H,27365
01/6/2020 10H,24003
01/6/2020 09H,22937
01/6/2020 08H,23180
01/6/2020 07H,24231
01/6/2020 06H,26922
01/6/2020 05H,29518
01/6/2020 04H,32164
01/6/2020 03H,34215
01/6/2020 02H,35288
01/6/2020 01H,34472
01/6/2020 00H,33266
01/5/2020 23H,30099
01/5/2020 22H,28202
01/5/2020 21H,25345
01/5/2020 20H,26041
01/5/2020 19H,27577
01/5/2020 18H,28070
01/5/2020 17H,28735
01/5/2020 16H,31110
01/5/2020 15H,30854
01/5/2020 14H,30758
01/5/2020 13H,28647
01/5/2020 12H,25291
01/5/2020 11H,23966
01/5/2020 10H,22990
01/5/2020 09H,23418
01/5/2020 08H,25768
01/5/2020 07H,26886
01/5/2020 06H,28823
01/5/2020 05H,31311
01/5/2020 04H,33487
01/5/2020 03H,35093
01/5/2020 02H,36514
01/5/2020 01H,36350
01/5/2020 00H,34733
01/4/2020 23H,31854
01/4/2020 22H,29026
01/4/2020 21H,27182
01/4/2020 20H,27721
01/4/2020 19H,28193
01/4/2020 18H,28980
01/4/2020 17H,29166
01/4/2020 16H,28500
01/4/2020 15H,27643
01/4/2020 14H,26513
01/4/2020 13H,24262
01/4/2020 12H,21424
01/4/2020 11H,19609
01/4/2020 10H,19072
01/4/2020 09H,20188
01/4/2020 08H,21472
01/4/2020 07H,22950
01/4/2020 06H,26465
01/4/2020 05H,29628
01/4/2020 04H,31954
01/4/2020 03H,34453
01/4/2020 02H,37025
01/4/2020 01H,37333
01/4/2020 00H,36369
01/3/2020 23H,35086
01/3/2020 22H,31810
01/3/2020 21H,29476
01/3/2020 20H,28977
01/3/2020 19H,29350
01/3/2020 18H,30414
01/3/2020 17H,31707
01/3/2020 16H,34743
01/3/2020 15H,34538
01/3/2020 14H,31523
01/3/2020 13H,29296
01/3/2020 12H,25203
01/3/2020 11H,22225
01/3/2020 10H,19507
01/3/2020 09H,19995
01/3/2020 08H,21323
01/3/2020 07H,23626
01/3/2020 06H,26205
01/3/2020 05H,29187
01/3/2020 04H,32138
01/3/2020 03H,35128
