Net generation from wind for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.WND.H
17:18:27 GMT+0200 (czas środkowoeuropejski letni)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.WND.H megawatthours
03/5/2019 06H,31476
03/5/2019 05H,31286
03/5/2019 04H,31592
03/5/2019 03H,31522
03/5/2019 02H,30754
03/5/2019 01H,30866
03/5/2019 00H,32107
03/4/2019 23H,33292
03/4/2019 22H,33446
03/4/2019 21H,32641
03/4/2019 20H,31773
03/4/2019 19H,31619
03/4/2019 18H,31734
03/4/2019 17H,32566
03/4/2019 16H,34194
03/4/2019 15H,35207
03/4/2019 14H,35907
03/4/2019 13H,35873
03/4/2019 12H,36929
03/4/2019 11H,38050
03/4/2019 10H,39260
03/4/2019 09H,40330
03/4/2019 08H,40795
03/4/2019 07H,41302
03/4/2019 06H,41738
03/4/2019 05H,39841
03/4/2019 04H,43724
03/4/2019 03H,43283
03/4/2019 02H,42554
03/4/2019 01H,42094
03/4/2019 00H,42158
03/3/2019 23H,42228
03/3/2019 22H,42357
03/3/2019 21H,41742
03/3/2019 20H,41175
03/3/2019 19H,38546
03/3/2019 18H,37724
03/3/2019 17H,37279
03/3/2019 16H,37434
03/3/2019 15H,37965
03/3/2019 14H,38848
03/3/2019 13H,38779
03/3/2019 12H,38405
03/3/2019 11H,38273
03/3/2019 10H,38219
03/3/2019 09H,37291
03/3/2019 08H,34487
03/3/2019 07H,33311
03/3/2019 06H,33482
03/3/2019 05H,34773
03/3/2019 04H,36061
03/3/2019 03H,34711
03/3/2019 02H,32624
03/3/2019 01H,29959
03/3/2019 00H,28427
03/2/2019 23H,26497
03/2/2019 22H,24115
03/2/2019 21H,22141
03/2/2019 20H,21053
03/2/2019 19H,19539
03/2/2019 18H,18115
03/2/2019 17H,17706
03/2/2019 16H,17933
03/2/2019 15H,19363
03/2/2019 14H,21431
03/2/2019 13H,21763
03/2/2019 12H,22176
03/2/2019 11H,22240
03/2/2019 10H,23914
03/2/2019 09H,25185
03/2/2019 08H,25839
03/2/2019 07H,27609
03/2/2019 06H,28951
03/2/2019 05H,32065
03/2/2019 04H,29416
03/2/2019 03H,26919
03/2/2019 02H,23973
03/2/2019 01H,19488
03/2/2019 00H,18160
03/1/2019 23H,17298
03/1/2019 22H,14842
03/1/2019 21H,13007
03/1/2019 20H,11953
03/1/2019 19H,10666
03/1/2019 18H,10301
03/1/2019 17H,10270
03/1/2019 16H,11525
03/1/2019 15H,13804
03/1/2019 14H,15770
03/1/2019 13H,16519
03/1/2019 12H,17141
03/1/2019 11H,17130
03/1/2019 10H,16535
03/1/2019 09H,17555
03/1/2019 08H,17906
03/1/2019 07H,18703
03/1/2019 06H,18861
03/1/2019 05H,20380
03/1/2019 04H,19539
03/1/2019 03H,18145
03/1/2019 02H,16172
03/1/2019 01H,14227
03/1/2019 00H,13458
02/28/2019 23H,12525
02/28/2019 22H,12222
02/28/2019 21H,11117
02/28/2019 20H,10525
02/28/2019 19H,9844
02/28/2019 18H,9610
02/28/2019 17H,9678
02/28/2019 16H,10381
02/28/2019 15H,11542
02/28/2019 14H,12582
02/28/2019 13H,12955
02/28/2019 12H,13279
02/28/2019 11H,14531
02/28/2019 10H,16557
02/28/2019 09H,18702
02/28/2019 08H,20256
02/28/2019 07H,21189
02/28/2019 06H,22749
02/28/2019 05H,23438
02/28/2019 04H,23683
02/28/2019 03H,25081
02/28/2019 02H,26698
02/28/2019 01H,26799
02/28/2019 00H,27845
02/27/2019 23H,29485
02/27/2019 22H,30488
02/27/2019 21H,30924
02/27/2019 20H,30675
02/27/2019 19H,30881
02/27/2019 18H,28772
02/27/2019 17H,27717
02/27/2019 16H,27039
02/27/2019 15H,27037
02/27/2019 14H,27633
02/27/2019 13H,27831
02/27/2019 12H,28065
02/27/2019 11H,29416
02/27/2019 10H,29414
02/27/2019 09H,29471
02/27/2019 08H,29331
02/27/2019 07H,28788
02/27/2019 06H,27636
02/27/2019 05H,25561
02/27/2019 04H,25306
02/27/2019 03H,25064
02/27/2019 02H,23609
02/27/2019 01H,21591
02/27/2019 00H,21578
02/26/2019 23H,21374
02/26/2019 22H,21204
02/26/2019 21H,20827
02/26/2019 20H,19648
02/26/2019 19H,19649
02/26/2019 18H,21498
02/26/2019 17H,23872
02/26/2019 16H,26818
02/26/2019 15H,29386
02/26/2019 14H,30842
02/26/2019 13H,31621
02/26/2019 12H,33775
02/26/2019 11H,35813
02/26/2019 10H,36874
02/26/2019 09H,38155
02/26/2019 08H,39619
02/26/2019 07H,40886
02/26/2019 06H,42074
02/26/2019 05H,47923
02/26/2019 04H,42900
02/26/2019 03H,41469
02/26/2019 02H,39998
02/26/2019 01H,38111
02/26/2019 00H,38681
02/25/2019 23H,39640
02/25/2019 22H,39300
02/25/2019 21H,39288
02/25/2019 20H,39883
02/25/2019 19H,40038
02/25/2019 18H,40324
02/25/2019 17H,39546
02/25/2019 16H,38279
02/25/2019 15H,39525
02/25/2019 14H,42664
02/25/2019 13H,43759
02/25/2019 12H,45322
02/25/2019 11H,45101
02/25/2019 10H,45391
02/25/2019 09H,46976
02/25/2019 08H,48570
02/25/2019 07H,49769
02/25/2019 06H,50266
02/25/2019 05H,50029
02/25/2019 04H,50462
02/25/2019 03H,50024
02/25/2019 02H,46963
02/25/2019 01H,43476
02/25/2019 00H,42450
02/24/2019 23H,40619
02/24/2019 22H,39288
02/24/2019 21H,37389
02/24/2019 20H,34724
02/24/2019 19H,33945
02/24/2019 18H,34662
02/24/2019 17H,34631
02/24/2019 16H,34218
02/24/2019 15H,34900
02/24/2019 14H,37690
02/24/2019 13H,38750
02/24/2019 12H,40494
02/24/2019 11H,41787
02/24/2019 10H,42266
02/24/2019 09H,43314
02/24/2019 08H,43556
02/24/2019 07H,44373
02/24/2019 06H,45951
02/24/2019 05H,46749
02/24/2019 04H,48235
02/24/2019 03H,48717
02/24/2019 02H,49302
02/24/2019 01H,50019
02/24/2019 00H,52242
02/23/2019 23H,51749
02/23/2019 22H,49582
02/23/2019 21H,47553
02/23/2019 20H,44347
02/23/2019 19H,41569
02/23/2019 18H,39979
02/23/2019 17H,39856
02/23/2019 16H,40334
02/23/2019 15H,39765
02/23/2019 14H,38887
02/23/2019 13H,37793
02/23/2019 12H,36145
02/23/2019 11H,35037
02/23/2019 10H,33799
02/23/2019 09H,33020
02/23/2019 08H,33395
02/23/2019 07H,33986
02/23/2019 06H,35547
02/23/2019 05H,32314
02/23/2019 04H,36394
02/23/2019 03H,35680
02/23/2019 02H,33920
02/23/2019 01H,30826
02/23/2019 00H,27107
02/22/2019 23H,22642
02/22/2019 22H,19345
02/22/2019 21H,16516
02/22/2019 20H,14929
02/22/2019 19H,15049
02/22/2019 18H,15355
02/22/2019 17H,15618
02/22/2019 16H,16755
02/22/2019 15H,17542
02/22/2019 14H,17359
02/22/2019 13H,17062
02/22/2019 12H,17522
02/22/2019 11H,20290
02/22/2019 10H,22043
02/22/2019 09H,24006
02/22/2019 08H,26994
02/22/2019 07H,30604
02/22/2019 06H,31379
02/22/2019 05H,36129
02/22/2019 04H,34300
02/22/2019 03H,34580
02/22/2019 02H,34435
02/22/2019 01H,34289
02/22/2019 00H,35548
02/21/2019 23H,35683
02/21/2019 22H,36398
02/21/2019 21H,36841
02/21/2019 20H,37354
02/21/2019 19H,37876
02/21/2019 18H,37193
02/21/2019 17H,35430
02/21/2019 16H,35145
02/21/2019 15H,37212
02/21/2019 14H,38999
02/21/2019 13H,40135
02/21/2019 12H,41792
02/21/2019 11H,43171
02/21/2019 10H,44558
02/21/2019 09H,45381
02/21/2019 08H,44553
02/21/2019 07H,45256
02/21/2019 06H,44977
02/21/2019 05H,42647
02/21/2019 04H,43407
02/21/2019 03H,40400
02/21/2019 02H,36915
02/21/2019 01H,33851
02/21/2019 00H,33356
02/20/2019 23H,32506
02/20/2019 22H,32206
02/20/2019 21H,32068
02/20/2019 20H,31507
02/20/2019 19H,29864
02/20/2019 18H,29980
02/20/2019 17H,31246
02/20/2019 16H,31287
02/20/2019 15H,34000
02/20/2019 14H,34773
02/20/2019 13H,34776
02/20/2019 12H,37601
02/20/2019 11H,39692
02/20/2019 10H,38383
02/20/2019 09H,38048
02/20/2019 08H,35844
02/20/2019 07H,32765
02/20/2019 06H,30236
02/20/2019 05H,26062
02/20/2019 04H,26683
02/20/2019 03H,24326
02/20/2019 02H,22549
02/20/2019 01H,19734
02/20/2019 00H,16877
02/19/2019 23H,14698
02/19/2019 22H,13567
02/19/2019 21H,12108
02/19/2019 20H,12104
02/19/2019 19H,13446
02/19/2019 18H,15585
02/19/2019 17H,17383
02/19/2019 16H,18725
02/19/2019 15H,19070
02/19/2019 14H,18746
02/19/2019 13H,18682
02/19/2019 12H,19167
02/19/2019 11H,19270
02/19/2019 10H,19622
02/19/2019 09H,20674
02/19/2019 08H,21685
02/19/2019 07H,22847
02/19/2019 06H,24590
02/19/2019 05H,25746
02/19/2019 04H,25366
02/19/2019 03H,25153
02/19/2019 02H,23997
02/19/2019 01H,24374
02/19/2019 00H,24175
02/18/2019 23H,22076
02/18/2019 22H,20017
02/18/2019 21H,18828
02/18/2019 20H,18110
02/18/2019 19H,18536
02/18/2019 18H,20202
02/18/2019 17H,23527
02/18/2019 16H,27644
02/18/2019 15H,30314
02/18/2019 14H,31225
02/18/2019 13H,32362
02/18/2019 12H,33930
02/18/2019 11H,36202
02/18/2019 10H,37533
02/18/2019 09H,37718
02/18/2019 08H,39008
02/18/2019 07H,39158
02/18/2019 06H,39959
02/18/2019 05H,44673
02/18/2019 04H,39384
02/18/2019 03H,37155
02/18/2019 02H,33862
02/18/2019 01H,30346
02/18/2019 00H,28162
02/17/2019 23H,27010
02/17/2019 22H,26042
02/17/2019 21H,23923
02/17/2019 20H,22124
02/17/2019 19H,22844
02/17/2019 18H,23280
02/17/2019 17H,22931
02/17/2019 16H,22773
02/17/2019 15H,24263
02/17/2019 14H,25647
02/17/2019 13H,26391
02/17/2019 12H,25817
02/17/2019 11H,26556
02/17/2019 10H,28009
02/17/2019 09H,29892
02/17/2019 08H,31968
02/17/2019 07H,33867
02/17/2019 06H,34920
02/17/2019 05H,32333
02/17/2019 04H,34600
02/17/2019 03H,35559
02/17/2019 02H,36513
02/17/2019 01H,36255
02/17/2019 00H,35275
02/16/2019 23H,33120
02/16/2019 22H,29928
02/16/2019 21H,27112
02/16/2019 20H,23293
02/16/2019 19H,20007
02/16/2019 18H,17404
02/16/2019 17H,15784
02/16/2019 16H,15973
02/16/2019 15H,17430
02/16/2019 14H,18617
02/16/2019 13H,19277
02/16/2019 12H,19223
02/16/2019 11H,19206
02/16/2019 10H,18227
02/16/2019 09H,17690
02/16/2019 08H,18454
02/16/2019 07H,21492
02/16/2019 06H,22301
02/16/2019 05H,31335
02/16/2019 04H,29376
02/16/2019 03H,33136
02/16/2019 02H,36139
02/16/2019 01H,35188
02/16/2019 00H,35353
02/15/2019 23H,34298
02/15/2019 22H,35019
02/15/2019 21H,36677
02/15/2019 20H,39428
02/15/2019 19H,41060
02/15/2019 18H,41279
02/15/2019 17H,39094
02/15/2019 16H,36639
02/15/2019 15H,36913
02/15/2019 14H,39560
02/15/2019 13H,41534
02/15/2019 12H,43134
02/15/2019 11H,45100
02/15/2019 10H,46613
02/15/2019 09H,48174
02/15/2019 08H,50009
02/15/2019 07H,49315
02/15/2019 06H,49157
02/15/2019 05H,48505
02/15/2019 04H,50603
02/15/2019 03H,51052
02/15/2019 02H,50088
02/15/2019 01H,46575
02/15/2019 00H,44111
02/14/2019 23H,44676
02/14/2019 22H,44084
02/14/2019 21H,43780
02/14/2019 20H,45404
02/14/2019 19H,46550
02/14/2019 18H,46750
02/14/2019 17H,45058
02/14/2019 16H,47533
02/14/2019 15H,52568
02/14/2019 14H,54667
02/14/2019 13H,54466
02/14/2019 12H,54119
02/14/2019 11H,53949
02/14/2019 10H,54148
02/14/2019 09H,54874
02/14/2019 08H,55651
02/14/2019 07H,56774
02/14/2019 06H,58057
02/14/2019 05H,60728
02/14/2019 04H,60709
02/14/2019 03H,59987
02/14/2019 02H,57751
02/14/2019 01H,53842
02/14/2019 00H,52093
02/13/2019 23H,51867
02/13/2019 22H,50689
02/13/2019 21H,49270
02/13/2019 20H,48371
02/13/2019 19H,48554
02/13/2019 18H,48561
02/13/2019 17H,48664
02/13/2019 16H,47912
02/13/2019 15H,47656
02/13/2019 14H,48190
02/13/2019 13H,49143
02/13/2019 12H,50945
02/13/2019 11H,51635
02/13/2019 10H,52173
02/13/2019 09H,53298
02/13/2019 08H,53611
02/13/2019 07H,52917
02/13/2019 06H,52386
02/13/2019 05H,49336
02/13/2019 04H,49131
02/13/2019 03H,44290
02/13/2019 02H,38057
02/13/2019 01H,32832
02/13/2019 00H,31568
02/12/2019 23H,32137
02/12/2019 22H,33778
02/12/2019 21H,34285
02/12/2019 20H,34205
02/12/2019 19H,34473
02/12/2019 18H,34495
02/12/2019 17H,33860
02/12/2019 16H,33962
02/12/2019 15H,37614
02/12/2019 14H,40241
02/12/2019 13H,41233
02/12/2019 12H,42020
02/12/2019 11H,40506
02/12/2019 10H,40574
02/12/2019 09H,40606
02/12/2019 08H,41551
02/12/2019 07H,42389
02/12/2019 06H,43365
02/12/2019 05H,39836
02/12/2019 04H,42894
02/12/2019 03H,42194
02/12/2019 02H,40789
02/12/2019 01H,40775
02/12/2019 00H,38239
02/11/2019 23H,35638
02/11/2019 22H,34712
02/11/2019 21H,33524
02/11/2019 20H,32178
02/11/2019 19H,30497
02/11/2019 18H,27537
02/11/2019 17H,26078
02/11/2019 16H,26295
02/11/2019 15H,27939
02/11/2019 14H,26497
02/11/2019 13H,26174
02/11/2019 12H,26181
02/11/2019 11H,27102
02/11/2019 10H,27959
02/11/2019 09H,26983
02/11/2019 08H,26608
02/11/2019 07H,27456
02/11/2019 06H,27483
02/11/2019 05H,28325
02/11/2019 04H,25616
02/11/2019 03H,24653
02/11/2019 02H,22921
02/11/2019 01H,20891
02/11/2019 00H,19336
02/10/2019 23H,17187
02/10/2019 22H,15947
02/10/2019 21H,15069
02/10/2019 20H,16535
02/10/2019 19H,16928
02/10/2019 18H,17279
02/10/2019 17H,20705
02/10/2019 16H,22789
02/10/2019 15H,26178
02/10/2019 14H,27725
02/10/2019 13H,28734
02/10/2019 12H,29399
02/10/2019 11H,29933
02/10/2019 10H,31093
02/10/2019 09H,31782
02/10/2019 08H,32188
02/10/2019 07H,32950
02/10/2019 06H,34461
02/10/2019 05H,38012
02/10/2019 04H,37098
02/10/2019 03H,36597
02/10/2019 02H,36183
02/10/2019 01H,35765
02/10/2019 00H,36028
02/9/2019 23H,37883
02/9/2019 22H,38643
02/9/2019 21H,36790
02/9/2019 20H,35769
02/9/2019 19H,34719
02/9/2019 18H,33746
02/9/2019 17H,32731
02/9/2019 16H,31403
02/9/2019 15H,31817
02/9/2019 14H,32773
02/9/2019 13H,33404
02/9/2019 12H,33198
02/9/2019 11H,32001
02/9/2019 10H,32273
02/9/2019 09H,32577
02/9/2019 08H,32546
02/9/2019 07H,33017
02/9/2019 06H,33484
02/9/2019 05H,36384
02/9/2019 04H,33044
02/9/2019 03H,32175
02/9/2019 02H,31640
02/9/2019 01H,31015
02/9/2019 00H,30732
02/8/2019 23H,30964
02/8/2019 22H,30907
02/8/2019 21H,30041
02/8/2019 20H,28841
02/8/2019 19H,26756
02/8/2019 18H,24928
02/8/2019 17H,24177
02/8/2019 16H,25145
02/8/2019 15H,27608
02/8/2019 14H,29242
02/8/2019 13H,29880
02/8/2019 12H,31790
02/8/2019 11H,33646
02/8/2019 10H,36002
02/8/2019 09H,37706
02/8/2019 08H,38753
02/8/2019 07H,39772
02/8/2019 06H,40557
02/8/2019 05H,36059
02/8/2019 04H,40860
02/8/2019 03H,40845
02/8/2019 02H,40349
02/8/2019 01H,39139
02/8/2019 00H,39194
02/7/2019 23H,39974
02/7/2019 22H,39064
02/7/2019 21H,38227
02/7/2019 20H,36741
02/7/2019 19H,35280
02/7/2019 18H,33849
02/7/2019 17H,30399
02/7/2019 16H,28738
02/7/2019 15H,28304
02/7/2019 14H,27760
02/7/2019 13H,28053
02/7/2019 12H,29374
02/7/2019 11H,30045
02/7/2019 10H,29738
02/7/2019 09H,29380
02/7/2019 08H,29773
02/7/2019 07H,29993
02/7/2019 06H,31310
02/7/2019 05H,30091
02/7/2019 04H,30660
02/7/2019 03H,31176
02/7/2019 02H,30563
02/7/2019 01H,30700
02/7/2019 00H,30128
02/6/2019 23H,29360
02/6/2019 22H,28634
02/6/2019 21H,27391
02/6/2019 20H,25890
02/6/2019 19H,23833
02/6/2019 18H,21741
02/6/2019 17H,20188
02/6/2019 16H,19368
02/6/2019 15H,19617
02/6/2019 14H,21559
02/6/2019 13H,22758
02/6/2019 12H,22979
02/6/2019 11H,22568
02/6/2019 10H,23734
02/6/2019 09H,24628
02/6/2019 08H,24535
02/6/2019 07H,24646
02/6/2019 06H,24359
02/6/2019 05H,25206
02/6/2019 04H,23001
02/6/2019 03H,23675
02/6/2019 02H,22541
02/6/2019 01H,21771
02/6/2019 00H,22063
02/5/2019 23H,24186
02/5/2019 22H,26072
02/5/2019 21H,25912
02/5/2019 20H,25276
02/5/2019 19H,23421
02/5/2019 18H,20967
02/5/2019 17H,19661
02/5/2019 16H,21091
02/5/2019 15H,22675
02/5/2019 14H,23829
02/5/2019 13H,23861
02/5/2019 12H,24186
02/5/2019 11H,25401
02/5/2019 10H,28019
02/5/2019 09H,30064
02/5/2019 08H,32257
02/5/2019 07H,34527
02/5/2019 06H,36341
02/5/2019 05H,41783
02/5/2019 04H,41303
02/5/2019 03H,41623
02/5/2019 02H,40819
02/5/2019 01H,38635
02/5/2019 00H,37617
02/4/2019 23H,36675
02/4/2019 22H,34923
02/4/2019 21H,34479
02/4/2019 20H,34562
02/4/2019 19H,34566
02/4/2019 18H,34758
02/4/2019 17H,35262
02/4/2019 16H,37518
02/4/2019 15H,41370
02/4/2019 14H,43598
02/4/2019 13H,43777
02/4/2019 12H,43582
02/4/2019 11H,44522
02/4/2019 10H,46094
02/4/2019 09H,48218
02/4/2019 08H,48326
02/4/2019 07H,48858
02/4/2019 06H,49647
02/4/2019 05H,50827
02/4/2019 04H,50499
02/4/2019 03H,50206
02/4/2019 02H,49873
02/4/2019 01H,49357
02/4/2019 00H,50769
02/3/2019 23H,51148
02/3/2019 22H,51197
02/3/2019 21H,50741
02/3/2019 20H,50056
02/3/2019 19H,48967
02/3/2019 18H,47812
02/3/2019 17H,46480
02/3/2019 16H,46571
02/3/2019 15H,48277
02/3/2019 14H,49815
02/3/2019 13H,50297
02/3/2019 12H,50843
02/3/2019 11H,51005
02/3/2019 10H,51902
02/3/2019 09H,53092
02/3/2019 08H,53145
02/3/2019 07H,52974
02/3/2019 06H,52771
02/3/2019 05H,50051
02/3/2019 04H,50339
02/3/2019 03H,50204
02/3/2019 02H,48470
02/3/2019 01H,45380
02/3/2019 00H,44254
02/2/2019 23H,44606
02/2/2019 22H,44416
02/2/2019 21H,43682
02/2/2019 20H,44916
02/2/2019 19H,46451
02/2/2019 18H,46821
02/2/2019 17H,44888
02/2/2019 16H,44811
02/2/2019 15H,46750
02/2/2019 14H,48546
02/2/2019 13H,48510
02/2/2019 12H,47932
02/2/2019 11H,48142
02/2/2019 10H,48676
02/2/2019 09H,48805
02/2/2019 08H,49410
02/2/2019 07H,48316
02/2/2019 06H,48654
02/2/2019 05H,46898
02/2/2019 04H,47439
02/2/2019 03H,43929
02/2/2019 02H,38721
02/2/2019 01H,33106
02/2/2019 00H,27750
02/1/2019 23H,25166
02/1/2019 22H,23923
02/1/2019 21H,22622
02/1/2019 20H,20430
02/1/2019 19H,17966
02/1/2019 18H,15944
02/1/2019 17H,15579
02/1/2019 16H,16024
02/1/2019 15H,16552
02/1/2019 14H,16307
02/1/2019 13H,16552
02/1/2019 12H,17546
02/1/2019 11H,19340
02/1/2019 10H,21319
02/1/2019 09H,22857
02/1/2019 08H,23650
02/1/2019 07H,23915
02/1/2019 06H,23800
02/1/2019 05H,24680
02/1/2019 04H,23354
02/1/2019 03H,22475
02/1/2019 02H,20991
02/1/2019 01H,18546
02/1/2019 00H,17288
01/31/2019 23H,18890
01/31/2019 22H,20795
01/31/2019 21H,22890
01/31/2019 20H,24594
01/31/2019 19H,25915
01/31/2019 18H,27009
01/31/2019 17H,27774
01/31/2019 16H,29395
01/31/2019 15H,31801
01/31/2019 14H,33420
01/31/2019 13H,34682
01/31/2019 12H,35248
01/31/2019 11H,35315
01/31/2019 10H,35926
01/31/2019 09H,36161
01/31/2019 08H,37613
01/31/2019 07H,38511
01/31/2019 06H,39015
01/31/2019 05H,41873
01/31/2019 04H,38516
01/31/2019 03H,36623
01/31/2019 02H,32161
01/31/2019 01H,26382
01/31/2019 00H,23819
01/30/2019 23H,24492
01/30/2019 22H,24312
01/30/2019 21H,25551
01/30/2019 20H,24855
01/30/2019 19H,24142
01/30/2019 18H,22555
01/30/2019 17H,21712
01/30/2019 16H,21214
01/30/2019 15H,21382
01/30/2019 14H,21103
01/30/2019 13H,21674
01/30/2019 12H,23138
01/30/2019 11H,25007
01/30/2019 10H,26501
01/30/2019 09H,29454
01/30/2019 08H,33301
01/30/2019 07H,35682
01/30/2019 06H,36272
01/30/2019 05H,35697
01/30/2019 04H,33629
01/30/2019 03H,32655
01/30/2019 02H,31944
01/30/2019 01H,30842
01/30/2019 00H,31867
01/29/2019 23H,34892
01/29/2019 22H,37283
01/29/2019 21H,38024
01/29/2019 20H,37992
01/29/2019 19H,37325
01/29/2019 18H,36499
01/29/2019 17H,35151
01/29/2019 16H,35208
01/29/2019 15H,35568
01/29/2019 14H,34234
01/29/2019 13H,33551
01/29/2019 12H,33434
01/29/2019 11H,33852
01/29/2019 10H,34203
01/29/2019 09H,35728
01/29/2019 08H,38418
01/29/2019 07H,38532
01/29/2019 06H,38279
01/29/2019 05H,36428
01/29/2019 04H,41744
01/29/2019 03H,45953
01/29/2019 02H,49001
01/29/2019 01H,52495
01/29/2019 00H,55546
01/28/2019 23H,56955
01/28/2019 22H,57085
01/28/2019 21H,58180
01/28/2019 20H,58814
01/28/2019 19H,58671
01/28/2019 18H,58863
01/28/2019 17H,57700
01/28/2019 16H,56349
01/28/2019 15H,55566
01/28/2019 14H,54386
01/28/2019 13H,53375
01/28/2019 12H,52791
01/28/2019 11H,52205
01/28/2019 10H,51971
01/28/2019 09H,50895
01/28/2019 08H,50547
01/28/2019 07H,50671
01/28/2019 06H,51558
01/28/2019 05H,51856
01/28/2019 04H,48734
01/28/2019 03H,46324
01/28/2019 02H,44716
01/28/2019 01H,42574
01/28/2019 00H,38770
01/27/2019 23H,37732
01/27/2019 22H,36830
01/27/2019 21H,35292
01/27/2019 20H,32212
01/27/2019 19H,29224
01/27/2019 18H,26670
01/27/2019 17H,24014
01/27/2019 16H,25076
01/27/2019 15H,27069
01/27/2019 14H,26485
01/27/2019 13H,26168
01/27/2019 12H,25912
01/27/2019 11H,26294
01/27/2019 10H,26876
01/27/2019 09H,27735
01/27/2019 08H,27349
01/27/2019 07H,27046
01/27/2019 06H,26786
01/27/2019 05H,24535
01/27/2019 04H,28819
01/27/2019 03H,28700
01/27/2019 02H,26871
01/27/2019 01H,23048
01/27/2019 00H,20912
01/26/2019 23H,20651
01/26/2019 22H,20604
01/26/2019 21H,21347
01/26/2019 20H,22251
01/26/2019 19H,21656
01/26/2019 18H,19748
01/26/2019 17H,18549
01/26/2019 16H,21436
01/26/2019 15H,24492
01/26/2019 14H,24498
01/26/2019 13H,24643
01/26/2019 12H,23584
01/26/2019 11H,23011
01/26/2019 10H,22076
01/26/2019 09H,21265
01/26/2019 08H,20217
01/26/2019 07H,19364
01/26/2019 06H,19215
01/26/2019 05H,24148
01/26/2019 04H,19652
01/26/2019 03H,19109
01/26/2019 02H,17897
01/26/2019 01H,15586
01/26/2019 00H,14707
01/25/2019 23H,16017
01/25/2019 22H,18384
01/25/2019 21H,20147
01/25/2019 20H,20857
01/25/2019 19H,21718
01/25/2019 18H,22217
01/25/2019 17H,24004
01/25/2019 16H,24257
01/25/2019 15H,26978
01/25/2019 14H,28730
01/25/2019 13H,30154
01/25/2019 12H,31460
01/25/2019 11H,32888
01/25/2019 10H,33407
01/25/2019 09H,33864
01/25/2019 08H,35091
01/25/2019 07H,35154
01/25/2019 06H,36289
01/25/2019 05H,35085
01/25/2019 04H,41339
01/25/2019 03H,42728
01/25/2019 02H,42701
01/25/2019 01H,42256
01/25/2019 00H,43861
01/24/2019 23H,46190
01/24/2019 22H,47190
01/24/2019 21H,46760
01/24/2019 20H,45781
01/24/2019 19H,45871
01/24/2019 18H,45909
01/24/2019 17H,43893
01/24/2019 16H,40977
01/24/2019 15H,42241
01/24/2019 14H,43090
01/24/2019 13H,42348
01/24/2019 12H,41678
01/24/2019 11H,41279
01/24/2019 10H,40907
01/24/2019 09H,39469
01/24/2019 08H,37823
01/24/2019 07H,36702
01/24/2019 06H,35646
01/24/2019 05H,34479
01/24/2019 04H,35094
01/24/2019 03H,34022
01/24/2019 02H,31420
01/24/2019 01H,29011
01/24/2019 00H,27825
01/23/2019 23H,29759
01/23/2019 22H,29513
01/23/2019 21H,28472
01/23/2019 20H,27902
01/23/2019 19H,28283
01/23/2019 18H,28433
01/23/2019 17H,29545
01/23/2019 16H,31711
01/23/2019 15H,35888
01/23/2019 14H,39221
01/23/2019 13H,40259
01/23/2019 12H,41900
01/23/2019 11H,42531
01/23/2019 10H,42396
01/23/2019 09H,42793
01/23/2019 08H,41732
01/23/2019 07H,41495
01/23/2019 06H,41718
01/23/2019 05H,44858
01/23/2019 04H,43771
01/23/2019 03H,45863
01/23/2019 02H,47282
01/23/2019 01H,48685
01/23/2019 00H,49826
01/22/2019 23H,48665
01/22/2019 22H,48516
01/22/2019 21H,47068
01/22/2019 20H,44093
01/22/2019 19H,42833
01/22/2019 18H,41972
01/22/2019 17H,40340
01/22/2019 16H,39752
01/22/2019 15H,41476
01/22/2019 14H,42857
01/22/2019 13H,45778
01/22/2019 12H,48012
01/22/2019 11H,49737
01/22/2019 10H,51080
01/22/2019 09H,52778
01/22/2019 08H,54534
01/22/2019 07H,56614
01/22/2019 06H,58507
01/22/2019 05H,56934
01/22/2019 04H,60699
