Net generation from other for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.OTH.H
17:14:21 GMT+0200 (czas środkowoeuropejski letni)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.OTH.H megawatthours
11/4/2018 22H,7005
11/4/2018 21H,6976
11/4/2018 20H,6937
11/4/2018 19H,6278
11/4/2018 18H,6251
11/4/2018 17H,6342
11/4/2018 16H,6410
11/4/2018 15H,7274
11/4/2018 14H,7279
11/4/2018 13H,7175
11/4/2018 12H,6900
11/4/2018 11H,6705
11/4/2018 10H,6546
11/4/2018 09H,6482
11/4/2018 08H,6585
11/4/2018 07H,6636
11/4/2018 06H,6712
11/4/2018 05H,6766
11/4/2018 04H,7206
11/4/2018 03H,7340
11/4/2018 02H,7416
11/4/2018 01H,7474
11/4/2018 00H,7448
11/3/2018 23H,7327
11/3/2018 22H,7138
11/3/2018 21H,7117
11/3/2018 20H,7055
11/3/2018 19H,6400
11/3/2018 18H,6413
11/3/2018 17H,6487
11/3/2018 16H,6532
11/3/2018 15H,7739
11/3/2018 14H,7668
11/3/2018 13H,7795
11/3/2018 12H,7627
11/3/2018 11H,7074
11/3/2018 10H,6972
11/3/2018 09H,6887
11/3/2018 08H,6896
11/3/2018 07H,6992
11/3/2018 06H,7091
11/3/2018 05H,7241
11/3/2018 04H,7312
11/3/2018 03H,7703
11/3/2018 02H,7967
11/3/2018 01H,8665
11/3/2018 00H,8803
11/2/2018 23H,8801
11/2/2018 22H,8787
11/2/2018 21H,8745
11/2/2018 20H,8711
11/2/2018 19H,8757
11/2/2018 18H,8882
11/2/2018 17H,8909
11/2/2018 16H,8027
11/2/2018 15H,8948
11/2/2018 14H,8923
11/2/2018 13H,8775
11/2/2018 12H,8593
11/2/2018 11H,8367
11/2/2018 10H,8091
11/2/2018 09H,7156
11/2/2018 08H,7122
11/2/2018 07H,6927
11/2/2018 06H,7002
11/2/2018 05H,6988
11/2/2018 04H,7143
11/2/2018 03H,7344
11/2/2018 02H,7619
11/2/2018 01H,8496
11/2/2018 00H,7791
11/1/2018 23H,7708
11/1/2018 22H,8443
11/1/2018 21H,8431
11/1/2018 20H,8510
11/1/2018 19H,7660
11/1/2018 18H,8452
11/1/2018 17H,7692
11/1/2018 16H,7664
11/1/2018 15H,7710
11/1/2018 14H,7603
11/1/2018 13H,7446
11/1/2018 12H,7398
11/1/2018 11H,7361
11/1/2018 10H,7259
11/1/2018 09H,6318
11/1/2018 08H,6139
11/1/2018 07H,6723
11/1/2018 06H,6914
11/1/2018 05H,7028
11/1/2018 04H,7557
11/1/2018 03H,7367
11/1/2018 02H,6869
11/1/2018 01H,7281
11/1/2018 00H,8034
10/31/2018 23H,7987
10/31/2018 22H,7096
10/31/2018 21H,6989
10/31/2018 20H,7126
10/31/2018 19H,7065
10/31/2018 18H,6987
10/31/2018 17H,6978
10/31/2018 16H,7053
10/31/2018 15H,7913
10/31/2018 14H,7998
10/31/2018 13H,8050
10/31/2018 12H,7911
10/31/2018 11H,7836
10/31/2018 10H,7584
10/31/2018 09H,7303
10/31/2018 08H,7339
10/31/2018 07H,7275
10/31/2018 06H,7336
10/31/2018 05H,7363
10/31/2018 04H,7353
10/31/2018 03H,7485
10/31/2018 02H,6805
10/31/2018 01H,7293
10/31/2018 00H,7396
10/30/2018 23H,7345
10/30/2018 22H,8184
10/30/2018 21H,8150
10/30/2018 20H,8241
10/30/2018 19H,7284
10/30/2018 18H,8200
10/30/2018 17H,7390
10/30/2018 16H,7316
10/30/2018 15H,7392
10/30/2018 14H,7429
10/30/2018 13H,8317
10/30/2018 12H,8222
10/30/2018 11H,8222
10/30/2018 10H,7930
10/30/2018 09H,7243
10/30/2018 08H,7058
10/30/2018 07H,7088
10/30/2018 06H,7205
10/30/2018 05H,7623
10/30/2018 04H,7555
10/30/2018 03H,7900
10/30/2018 02H,8101
10/30/2018 01H,7763
10/30/2018 00H,7606
10/29/2018 23H,7550
10/29/2018 22H,7491
10/29/2018 21H,7511
10/29/2018 20H,7474
10/29/2018 19H,8413
10/29/2018 18H,8473
10/29/2018 17H,8438
10/29/2018 16H,8377
10/29/2018 15H,8354
10/29/2018 14H,8392
10/29/2018 13H,8032
10/29/2018 12H,7982
10/29/2018 11H,7881
10/29/2018 10H,7638
10/29/2018 09H,7427
10/29/2018 08H,7368
10/29/2018 07H,7392
10/29/2018 06H,7442
10/29/2018 05H,7352
10/29/2018 04H,7475
10/29/2018 03H,7625
10/29/2018 02H,7706
10/29/2018 01H,7745
10/29/2018 00H,7925
10/28/2018 23H,7760
10/28/2018 22H,7475
10/28/2018 21H,7304
10/28/2018 20H,7101
10/28/2018 19H,7084
10/28/2018 18H,7186
10/28/2018 17H,7180
10/28/2018 16H,7208
10/28/2018 15H,7189
10/28/2018 14H,7174
10/28/2018 13H,7273
10/28/2018 12H,7377
10/28/2018 11H,7245
10/28/2018 10H,7086
10/28/2018 09H,7051
10/28/2018 08H,7056
10/28/2018 07H,7126
10/28/2018 06H,7066
10/28/2018 05H,7170
10/28/2018 04H,7203
10/28/2018 03H,7602
10/28/2018 02H,7962
10/28/2018 01H,7993
10/28/2018 00H,8043
10/27/2018 23H,7941
10/27/2018 22H,7939
10/27/2018 21H,7969
10/27/2018 20H,8045
10/27/2018 19H,8065
10/27/2018 18H,8106
10/27/2018 17H,8136
10/27/2018 16H,8149
10/27/2018 15H,8124
10/27/2018 14H,8021
10/27/2018 13H,7587
10/27/2018 12H,7505
10/27/2018 11H,7287
10/27/2018 10H,7215
10/27/2018 09H,7159
10/27/2018 08H,7184
10/27/2018 07H,7251
10/27/2018 06H,7268
10/27/2018 05H,7369
10/27/2018 04H,7692
10/27/2018 03H,7454
10/27/2018 02H,8037
10/27/2018 01H,8091
10/27/2018 00H,8287
10/26/2018 23H,8151
10/26/2018 22H,7271
10/26/2018 21H,7225
10/26/2018 20H,7360
10/26/2018 19H,7385
10/26/2018 18H,7328
10/26/2018 17H,7442
10/26/2018 16H,7432
10/26/2018 15H,7473
10/26/2018 14H,7459
10/26/2018 13H,7455
10/26/2018 12H,7397
10/26/2018 11H,8288
10/26/2018 10H,8047
10/26/2018 09H,7316
10/26/2018 08H,7242
10/26/2018 07H,7426
10/26/2018 06H,7389
10/26/2018 05H,7368
10/26/2018 04H,7432
10/26/2018 03H,7798
10/26/2018 02H,7836
10/26/2018 01H,8492
10/26/2018 00H,8680
10/25/2018 23H,8593
10/25/2018 22H,8476
10/25/2018 21H,8380
10/25/2018 20H,8293
10/25/2018 19H,8383
10/25/2018 18H,8466
10/25/2018 17H,8522
10/25/2018 16H,8619
10/25/2018 15H,8714
10/25/2018 14H,8749
10/25/2018 13H,8570
10/25/2018 12H,8292
10/25/2018 11H,8117
10/25/2018 10H,7754
10/25/2018 09H,7149
10/25/2018 08H,7120
10/25/2018 07H,7108
10/25/2018 06H,7166
10/25/2018 05H,7196
10/25/2018 04H,6260
10/25/2018 03H,6450
10/25/2018 02H,6843
10/25/2018 01H,7029
10/25/2018 00H,6919
10/24/2018 23H,6703
10/24/2018 22H,6708
10/24/2018 21H,6750
10/24/2018 20H,6886
10/24/2018 19H,6959
10/24/2018 18H,6821
10/24/2018 17H,6814
10/24/2018 16H,6784
10/24/2018 15H,6807
10/24/2018 14H,6979
10/24/2018 13H,6679
10/24/2018 12H,6544
10/24/2018 11H,6553
10/24/2018 10H,6341
10/24/2018 09H,6264
10/24/2018 08H,6352
10/24/2018 07H,6431
10/24/2018 06H,6398
10/24/2018 05H,6434
10/24/2018 04H,7115
10/24/2018 03H,7637
10/24/2018 02H,7730
10/24/2018 01H,7707
10/24/2018 00H,7720
10/23/2018 23H,7628
10/23/2018 22H,7670
10/23/2018 21H,7625
10/23/2018 20H,7623
10/23/2018 19H,6817
10/23/2018 18H,6753
10/23/2018 17H,6838
10/23/2018 16H,7591
10/23/2018 15H,6856
10/23/2018 14H,7690
10/23/2018 13H,7583
10/23/2018 12H,7521
10/23/2018 11H,7498
10/23/2018 10H,7339
10/23/2018 09H,7131
10/23/2018 08H,6946
10/23/2018 07H,6884
10/23/2018 06H,6885
10/23/2018 05H,6917
10/23/2018 04H,6846
10/23/2018 03H,6870
10/23/2018 02H,7345
10/23/2018 01H,7363
10/23/2018 00H,7335
10/22/2018 23H,7300
10/22/2018 22H,7151
10/22/2018 21H,6949
10/22/2018 20H,6839
10/22/2018 19H,6919
10/22/2018 18H,6991
10/22/2018 17H,7036
10/22/2018 16H,6875
10/22/2018 15H,6845
10/22/2018 14H,6755
10/22/2018 13H,6759
10/22/2018 12H,6689
10/22/2018 11H,6481
10/22/2018 10H,6241
10/22/2018 09H,5941
10/22/2018 08H,5780
10/22/2018 07H,5660
10/22/2018 06H,5693
10/22/2018 05H,5724
10/22/2018 04H,5754
10/22/2018 03H,5782
10/22/2018 02H,5888
10/22/2018 01H,6155
10/22/2018 00H,6381
10/21/2018 23H,6234
10/21/2018 22H,6198
10/21/2018 21H,6056
10/21/2018 20H,6073
10/21/2018 19H,6031
10/21/2018 18H,6101
10/21/2018 17H,6140
10/21/2018 16H,6247
10/21/2018 15H,6362
10/21/2018 14H,6333
10/21/2018 13H,6291
10/21/2018 12H,6181
10/21/2018 11H,6201
10/21/2018 10H,6144
10/21/2018 09H,6189
10/21/2018 08H,6189
10/21/2018 07H,6194
10/21/2018 06H,6199
10/21/2018 05H,6141
10/21/2018 04H,6261
10/21/2018 03H,6415
10/21/2018 02H,6546
10/21/2018 01H,6723
10/21/2018 00H,6656
10/20/2018 23H,6578
10/20/2018 22H,6653
10/20/2018 21H,6638
10/20/2018 20H,6668
10/20/2018 19H,6646
10/20/2018 18H,6603
10/20/2018 17H,6621
10/20/2018 16H,6640
10/20/2018 15H,6721
10/20/2018 14H,6694
10/20/2018 13H,6566
10/20/2018 12H,6529
10/20/2018 11H,6529
10/20/2018 10H,6470
10/20/2018 09H,6501
10/20/2018 08H,6476
10/20/2018 07H,6534
10/20/2018 06H,6624
10/20/2018 05H,6615
10/20/2018 04H,6852
10/20/2018 03H,6777
10/20/2018 02H,6855
10/20/2018 01H,6901
10/20/2018 00H,7041
10/19/2018 23H,7134
10/19/2018 22H,7091
10/19/2018 21H,7017
10/19/2018 20H,7120
10/19/2018 19H,7094
10/19/2018 18H,7125
10/19/2018 17H,7192
10/19/2018 16H,7356
10/19/2018 15H,7182
10/19/2018 14H,7338
10/19/2018 13H,7310
10/19/2018 12H,7180
10/19/2018 11H,7088
10/19/2018 10H,6903
10/19/2018 09H,6179
10/19/2018 08H,5966
10/19/2018 07H,5942
10/19/2018 06H,5958
10/19/2018 05H,6068
10/19/2018 04H,6230
10/19/2018 03H,6513
10/19/2018 02H,6628
10/19/2018 01H,7050
10/19/2018 00H,7279
10/18/2018 23H,7088
10/18/2018 22H,7047
10/18/2018 21H,7544
10/18/2018 20H,7428
10/18/2018 19H,7414
10/18/2018 18H,7400
10/18/2018 17H,7639
10/18/2018 16H,7692
10/18/2018 15H,7667
10/18/2018 14H,7703
10/18/2018 13H,7625
10/18/2018 12H,7539
10/18/2018 11H,7517
10/18/2018 10H,7404
10/18/2018 09H,6872
10/18/2018 08H,6772
10/18/2018 07H,6753
10/18/2018 06H,6761
10/18/2018 05H,6834
10/18/2018 04H,6965
10/18/2018 03H,7035
10/18/2018 02H,7125
10/18/2018 01H,7285
10/18/2018 00H,7225
10/17/2018 23H,7260
10/17/2018 22H,7220
10/17/2018 21H,7297
10/17/2018 20H,7353
10/17/2018 19H,7271
10/17/2018 18H,7135
10/17/2018 17H,7200
10/17/2018 16H,7272
10/17/2018 15H,7039
10/17/2018 14H,7736
10/17/2018 13H,6804
10/17/2018 12H,6764
10/17/2018 11H,6687
10/17/2018 10H,6592
10/17/2018 09H,6484
10/17/2018 08H,6463
10/17/2018 07H,6612
10/17/2018 06H,6652
10/17/2018 05H,6695
10/17/2018 04H,7207
10/17/2018 03H,6874
10/17/2018 02H,6929
10/17/2018 01H,7038
10/17/2018 00H,7310
10/16/2018 23H,7372
10/16/2018 22H,7301
10/16/2018 21H,7243
10/16/2018 20H,7244
10/16/2018 19H,7272
10/16/2018 18H,7301
10/16/2018 17H,7454
10/16/2018 16H,7402
10/16/2018 15H,7462
10/16/2018 14H,7342
10/16/2018 13H,7152
10/16/2018 12H,7037
10/16/2018 11H,6832
10/16/2018 10H,6845
10/16/2018 09H,6655
10/16/2018 08H,6331
10/16/2018 07H,6566
10/16/2018 06H,6550
10/16/2018 05H,6649
10/16/2018 04H,6688
10/16/2018 03H,6882
10/16/2018 02H,7262
10/16/2018 01H,7863
10/16/2018 00H,7867
10/15/2018 23H,7726
10/15/2018 22H,7759
10/15/2018 21H,7159
10/15/2018 20H,7881
10/15/2018 19H,7703
10/15/2018 18H,7564
10/15/2018 17H,7673
10/15/2018 16H,7695
10/15/2018 15H,7678
10/15/2018 14H,7735
10/15/2018 13H,7458
10/15/2018 12H,7281
10/15/2018 11H,7170
10/15/2018 10H,6600
10/15/2018 09H,6448
10/15/2018 08H,6236
10/15/2018 07H,6235
10/15/2018 06H,6259
10/15/2018 05H,6436
10/15/2018 04H,6683
10/15/2018 03H,6982
10/15/2018 02H,7218
10/15/2018 01H,7182
10/15/2018 00H,7045
10/14/2018 23H,7025
10/14/2018 22H,7000
10/14/2018 21H,7011
10/14/2018 20H,7136
10/14/2018 19H,7262
10/14/2018 18H,7142
10/14/2018 17H,7102
10/14/2018 16H,6944
10/14/2018 15H,6799
10/14/2018 14H,6533
10/14/2018 13H,6310
10/14/2018 12H,6245
10/14/2018 11H,6191
10/14/2018 10H,6043
10/14/2018 09H,5990
10/14/2018 08H,6049
10/14/2018 07H,6032
10/14/2018 06H,6259
10/14/2018 05H,6616
10/14/2018 04H,6673
10/14/2018 03H,6873
10/14/2018 02H,7104
10/14/2018 01H,7365
10/14/2018 00H,7430
10/13/2018 23H,7357
10/13/2018 22H,7309
10/13/2018 21H,7421
10/13/2018 20H,7287
10/13/2018 19H,7261
10/13/2018 18H,7207
10/13/2018 17H,7170
10/13/2018 16H,7090
10/13/2018 15H,7059
10/13/2018 14H,6945
10/13/2018 13H,6767
10/13/2018 12H,6485
10/13/2018 11H,6396
10/13/2018 10H,6302
10/13/2018 09H,6254
10/13/2018 08H,6192
10/13/2018 07H,6196
10/13/2018 06H,6312
10/13/2018 05H,6439
10/13/2018 04H,6847
10/13/2018 03H,7157
10/13/2018 02H,7397
10/13/2018 01H,7604
10/13/2018 00H,7935
10/12/2018 23H,7869
10/12/2018 22H,7908
10/12/2018 21H,8163
10/12/2018 20H,8154
10/12/2018 19H,8054
10/12/2018 18H,7907
10/12/2018 17H,7849
10/12/2018 16H,7837
10/12/2018 15H,7742
10/12/2018 14H,7776
10/12/2018 13H,7532
10/12/2018 12H,7231
10/12/2018 11H,7150
10/12/2018 10H,6829
10/12/2018 09H,6470
10/12/2018 08H,6297
10/12/2018 07H,6471
10/12/2018 06H,6519
10/12/2018 05H,6682
10/12/2018 04H,7579
10/12/2018 03H,7404
10/12/2018 02H,7584
10/12/2018 01H,8012
10/12/2018 00H,9024
10/11/2018 23H,8911
10/11/2018 22H,8944
10/11/2018 21H,8880
10/11/2018 20H,8799
10/11/2018 19H,8769
10/11/2018 18H,8883
10/11/2018 17H,8916
10/11/2018 16H,8707
10/11/2018 15H,8662
10/11/2018 14H,8361
10/11/2018 13H,7782
10/11/2018 12H,7326
10/11/2018 11H,6939
10/11/2018 10H,6696
10/11/2018 09H,6494
10/11/2018 08H,6451
10/11/2018 07H,6487
10/11/2018 06H,6476
10/11/2018 05H,6734
10/11/2018 04H,7250
10/11/2018 03H,7500
10/11/2018 02H,8240
10/11/2018 01H,9107
10/11/2018 00H,9384
10/10/2018 23H,9623
10/10/2018 22H,9507
10/10/2018 21H,9473
10/10/2018 20H,9395
10/10/2018 19H,9314
10/10/2018 18H,9368
10/10/2018 17H,9381
10/10/2018 16H,8972
10/10/2018 15H,8652
10/10/2018 14H,8160
10/10/2018 13H,7688
10/10/2018 12H,7530
10/10/2018 11H,7363
10/10/2018 10H,7183
10/10/2018 09H,6700
10/10/2018 08H,6715
10/10/2018 07H,6852
10/10/2018 06H,7030
10/10/2018 05H,7098
10/10/2018 04H,7419
10/10/2018 03H,7659
10/10/2018 02H,8264
10/10/2018 01H,9160
10/10/2018 00H,9343
10/9/2018 23H,9305
10/9/2018 22H,9236
10/9/2018 21H,9263
10/9/2018 20H,9312
10/9/2018 19H,9298
10/9/2018 18H,9216
10/9/2018 17H,9015
10/9/2018 16H,8887
10/9/2018 15H,8971
10/9/2018 14H,8310
10/9/2018 13H,7970
10/9/2018 12H,7514
10/9/2018 11H,7371
10/9/2018 10H,7239
10/9/2018 09H,7169
10/9/2018 08H,7146
10/9/2018 07H,7216
10/9/2018 06H,7236
10/9/2018 05H,7395
10/9/2018 04H,7646
10/9/2018 03H,8003
10/9/2018 02H,8447
10/9/2018 01H,8958
10/9/2018 00H,9256
10/8/2018 23H,9280
10/8/2018 22H,9295
10/8/2018 21H,9367
10/8/2018 20H,9355
10/8/2018 19H,9353
10/8/2018 18H,8960
10/8/2018 17H,9009
10/8/2018 16H,8717
10/8/2018 15H,8554
10/8/2018 14H,8544
10/8/2018 13H,8184
10/8/2018 12H,7548
10/8/2018 11H,7187
10/8/2018 10H,7120
10/8/2018 09H,6902
10/8/2018 08H,6850
10/8/2018 07H,6866
10/8/2018 06H,6899
10/8/2018 05H,7067
10/8/2018 04H,7318
10/8/2018 03H,8206
10/8/2018 02H,8606
10/8/2018 01H,8905
10/8/2018 00H,8925
10/7/2018 23H,8873
10/7/2018 22H,8910
10/7/2018 21H,9029
10/7/2018 20H,9003
10/7/2018 19H,8836
10/7/2018 18H,8477
10/7/2018 17H,8162
10/7/2018 16H,8553
10/7/2018 15H,7968
10/7/2018 14H,7991
10/7/2018 13H,7575
10/7/2018 12H,7046
10/7/2018 11H,6904
10/7/2018 10H,6729
10/7/2018 09H,6900
10/7/2018 08H,6901
10/7/2018 07H,6929
10/7/2018 06H,7103
10/7/2018 05H,7222
10/7/2018 04H,7494
10/7/2018 03H,7925
10/7/2018 02H,8103
10/7/2018 01H,8308
10/7/2018 00H,8380
10/6/2018 23H,8256
10/6/2018 22H,8271
10/6/2018 21H,8256
10/6/2018 20H,8257
10/6/2018 19H,8260
10/6/2018 18H,8289
10/6/2018 17H,8295
10/6/2018 16H,8306
10/6/2018 15H,8212
10/6/2018 14H,8213
10/6/2018 13H,7831
10/6/2018 12H,7258
10/6/2018 11H,7155
10/6/2018 10H,7162
10/6/2018 09H,7216
10/6/2018 08H,7232
10/6/2018 07H,7228
10/6/2018 06H,7297
10/6/2018 05H,7409
10/6/2018 04H,7734
10/6/2018 03H,7815
10/6/2018 02H,8051
10/6/2018 01H,8279
10/6/2018 00H,8760
10/5/2018 23H,8738
10/5/2018 22H,8897
10/5/2018 21H,8739
10/5/2018 20H,8848
10/5/2018 19H,8796
10/5/2018 18H,8817
10/5/2018 17H,8804
10/5/2018 16H,8713
10/5/2018 15H,8563
10/5/2018 14H,8516
10/5/2018 13H,8075
10/5/2018 12H,7715
10/5/2018 11H,7433
10/5/2018 10H,7277
10/5/2018 09H,6850
10/5/2018 08H,6922
10/5/2018 07H,7019
10/5/2018 06H,7013
10/5/2018 05H,7230
10/5/2018 04H,7912
10/5/2018 03H,8633
10/5/2018 02H,9025
10/5/2018 01H,9845
10/5/2018 00H,9943
10/4/2018 23H,10000
10/4/2018 22H,9965
10/4/2018 21H,10042
10/4/2018 20H,10079
10/4/2018 19H,10050
10/4/2018 18H,9909
10/4/2018 17H,9607
10/4/2018 16H,9450
10/4/2018 15H,9210
10/4/2018 14H,9019
10/4/2018 13H,8633
10/4/2018 12H,8079
10/4/2018 11H,7931
10/4/2018 10H,7486
10/4/2018 09H,7017
10/4/2018 08H,7129
10/4/2018 07H,7096
10/4/2018 06H,7214
10/4/2018 05H,7559
10/4/2018 04H,8185
10/4/2018 03H,8959
10/4/2018 02H,9506
10/4/2018 01H,9821
10/4/2018 00H,10122
10/3/2018 23H,10224
10/3/2018 22H,10214
10/3/2018 21H,10322
10/3/2018 20H,10340
10/3/2018 19H,10014
10/3/2018 18H,10055
10/3/2018 17H,10134
10/3/2018 16H,10089
10/3/2018 15H,10015
10/3/2018 14H,9685
10/3/2018 13H,9427
10/3/2018 12H,9035
10/3/2018 11H,8530
10/3/2018 10H,8181
10/3/2018 09H,7713
10/3/2018 08H,7767
10/3/2018 07H,7817
10/3/2018 06H,7996
10/3/2018 05H,8089
10/3/2018 04H,9116
10/3/2018 03H,8851
10/3/2018 02H,9430
10/3/2018 01H,9912
10/3/2018 00H,10295
10/2/2018 23H,10487
10/2/2018 22H,10385
10/2/2018 21H,10435
10/2/2018 20H,10494
10/2/2018 19H,10369
10/2/2018 18H,10286
10/2/2018 17H,10264
10/2/2018 16H,10423
10/2/2018 15H,10220
10/2/2018 14H,9923
10/2/2018 13H,9130
10/2/2018 12H,8734
10/2/2018 11H,8524
10/2/2018 10H,8391
10/2/2018 09H,7879
10/2/2018 08H,7774
10/2/2018 07H,7836
10/2/2018 06H,7907
10/2/2018 05H,8435
10/2/2018 04H,8061
10/2/2018 03H,9843
10/2/2018 02H,10422
10/2/2018 01H,10737
10/2/2018 00H,10772
10/1/2018 23H,10872
10/1/2018 22H,10839
10/1/2018 21H,10841
10/1/2018 20H,10591
10/1/2018 19H,10477
10/1/2018 18H,10275
10/1/2018 17H,10132
10/1/2018 16H,10006
10/1/2018 15H,9898
10/1/2018 14H,9896
10/1/2018 13H,9176
10/1/2018 12H,8690
10/1/2018 11H,8377
10/1/2018 10H,7715
10/1/2018 09H,7280
10/1/2018 08H,7280
10/1/2018 07H,7385
10/1/2018 06H,7493
10/1/2018 05H,7758
10/1/2018 04H,7904
10/1/2018 03H,8606
10/1/2018 02H,8943
10/1/2018 01H,9105
10/1/2018 00H,9117
09/30/2018 23H,9082
09/30/2018 22H,8944
09/30/2018 21H,8995
09/30/2018 20H,9171
09/30/2018 19H,9131
09/30/2018 18H,8972
09/30/2018 17H,8986
09/30/2018 16H,8801
09/30/2018 15H,8721
09/30/2018 14H,8702
09/30/2018 13H,8399
09/30/2018 12H,8014
09/30/2018 11H,7614
09/30/2018 10H,7441
09/30/2018 09H,7282
09/30/2018 08H,7312
09/30/2018 07H,7407
09/30/2018 06H,7524
09/30/2018 05H,7736
09/30/2018 04H,7969
09/30/2018 03H,8330
09/30/2018 02H,8564
09/30/2018 01H,8713
09/30/2018 00H,8756
09/29/2018 23H,8750
09/29/2018 22H,8646
09/29/2018 21H,8677
09/29/2018 20H,8598
09/29/2018 19H,8623
09/29/2018 18H,8599
09/29/2018 17H,8553
09/29/2018 16H,8597
09/29/2018 15H,8456
09/29/2018 14H,8447
09/29/2018 13H,8031
09/29/2018 12H,7788
09/29/2018 11H,7647
09/29/2018 10H,7537
09/29/2018 09H,7548
09/29/2018 08H,7553
09/29/2018 07H,7488
09/29/2018 06H,7566
09/29/2018 05H,7957
09/29/2018 04H,8354
09/29/2018 03H,8917
09/29/2018 02H,9781
09/29/2018 01H,10181
09/29/2018 00H,10274
09/28/2018 23H,10221
09/28/2018 22H,10320
09/28/2018 21H,10350
09/28/2018 20H,10153
09/28/2018 19H,10090
09/28/2018 18H,10126
09/28/2018 17H,10164
09/28/2018 16H,10049
09/28/2018 15H,9871
09/28/2018 14H,9812
09/28/2018 13H,9267
09/28/2018 12H,8801
09/28/2018 11H,8680
09/28/2018 10H,8559
09/28/2018 09H,8135
09/28/2018 08H,7960
09/28/2018 07H,8015
09/28/2018 06H,8275
09/28/2018 05H,8395
09/28/2018 04H,8426
09/28/2018 03H,8292
09/28/2018 02H,8881
09/28/2018 01H,9009
09/28/2018 00H,8987
09/27/2018 23H,9744
09/27/2018 22H,9793
09/27/2018 21H,9749
09/27/2018 20H,9608
09/27/2018 19H,9656
09/27/2018 18H,9547
09/27/2018 17H,9508
09/27/2018 16H,9567
09/27/2018 15H,9296
09/27/2018 14H,9022
09/27/2018 13H,8566
09/27/2018 12H,8376
09/27/2018 11H,8211
09/27/2018 10H,8171
09/27/2018 09H,8079
09/27/2018 08H,7689
09/27/2018 07H,7866
09/27/2018 06H,7984
09/27/2018 05H,8147
09/27/2018 04H,8586
09/27/2018 03H,9090
09/27/2018 02H,9820
09/27/2018 01H,9953
09/27/2018 00H,9904
09/26/2018 23H,9859
09/26/2018 22H,9197
09/26/2018 21H,9247
09/26/2018 20H,10084
09/26/2018 19H,10151
09/26/2018 18H,10213
09/26/2018 17H,10124
09/26/2018 16H,10077
09/26/2018 15H,9736
09/26/2018 14H,9430
09/26/2018 13H,8976
09/26/2018 12H,8666
09/26/2018 11H,8408
09/26/2018 10H,8384
09/26/2018 09H,7852
09/26/2018 08H,7738
09/26/2018 07H,7738
09/26/2018 06H,7896
09/26/2018 05H,8210
09/26/2018 04H,8470
09/26/2018 03H,9271
09/26/2018 02H,9499
09/26/2018 01H,9589
09/26/2018 00H,9680
09/25/2018 23H,9746
09/25/2018 22H,8840
09/25/2018 21H,8788
09/25/2018 20H,9826
09/25/2018 19H,9896
09/25/2018 18H,9750
09/25/2018 17H,9698
09/25/2018 16H,9720
09/25/2018 15H,8625
09/25/2018 14H,8498
09/25/2018 13H,9173
09/25/2018 12H,8925
09/25/2018 11H,8713
09/25/2018 10H,8618
09/25/2018 09H,8019
09/25/2018 08H,7959
09/25/2018 07H,8010
09/25/2018 06H,8061
09/25/2018 05H,8268
09/25/2018 04H,8498
09/25/2018 03H,8843
09/25/2018 02H,9180
09/25/2018 01H,9244
09/25/2018 00H,9337
09/24/2018 23H,9467
09/24/2018 22H,9518
09/24/2018 21H,9577
09/24/2018 20H,9631
09/24/2018 19H,9517
09/24/2018 18H,9369
09/24/2018 17H,9247
09/24/2018 16H,9273
09/24/2018 15H,9236
09/24/2018 14H,9264
09/24/2018 13H,8910
09/24/2018 12H,8675
09/24/2018 11H,8329
09/24/2018 10H,8215
09/24/2018 09H,7771
09/24/2018 08H,7689
09/24/2018 07H,7761
09/24/2018 06H,7890
09/24/2018 05H,8114
09/24/2018 04H,8313
09/24/2018 03H,8778
09/24/2018 02H,8915
09/24/2018 01H,8955
09/24/2018 00H,9192
09/23/2018 23H,9162
09/23/2018 22H,9097
09/23/2018 21H,8971
09/23/2018 20H,8897
09/23/2018 19H,8893
09/23/2018 18H,8952
09/23/2018 17H,8519
09/23/2018 16H,8477
09/23/2018 15H,8160
09/23/2018 14H,7950
09/23/2018 13H,7532
09/23/2018 12H,7356
09/23/2018 11H,7205
09/23/2018 10H,7099
09/23/2018 09H,7054
09/23/2018 08H,7115
09/23/2018 07H,7142
09/23/2018 06H,7330
09/23/2018 05H,7525
09/23/2018 04H,7876
09/23/2018 03H,8165
09/23/2018 02H,8794
09/23/2018 01H,8915
09/23/2018 00H,8931
09/22/2018 23H,8862
09/22/2018 22H,8886
09/22/2018 21H,8862
09/22/2018 20H,8804
09/22/2018 19H,8764
09/22/2018 18H,8747
09/22/2018 17H,8828
09/22/2018 16H,8821
09/22/2018 15H,8697
09/22/2018 14H,8652
09/22/2018 13H,8047
09/22/2018 12H,7819
09/22/2018 11H,7670
09/22/2018 10H,7548
09/22/2018 09H,7531
09/22/2018 08H,7527
09/22/2018 07H,7597
09/22/2018 06H,7630
09/22/2018 05H,7710
09/22/2018 04H,8187
09/22/2018 03H,8189
09/22/2018 02H,8768
09/22/2018 01H,8797
09/22/2018 00H,9266
09/21/2018 23H,9705
09/21/2018 22H,9688
09/21/2018 21H,9742
09/21/2018 20H,9758
09/21/2018 19H,9801
09/21/2018 18H,9836
09/21/2018 17H,9695
09/21/2018 16H,9642
09/21/2018 15H,9155
09/21/2018 14H,8917
