Net generation from coal for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.COL.H
16:49:57 GMT+0200 (czas środkowoeuropejski letni)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.COL.H megawatthours
03/1/2019 13H,123438
03/1/2019 12H,118165
03/1/2019 11H,114672
03/1/2019 10H,113622
03/1/2019 09H,111363
03/1/2019 08H,113173
03/1/2019 07H,113123
03/1/2019 06H,116239
03/1/2019 05H,119713
03/1/2019 04H,123162
03/1/2019 03H,125141
03/1/2019 02H,127728
03/1/2019 01H,126983
03/1/2019 00H,125370
02/28/2019 23H,123395
02/28/2019 22H,122726
02/28/2019 21H,122680
02/28/2019 20H,122366
02/28/2019 19H,123778
02/28/2019 18H,123859
02/28/2019 17H,124711
02/28/2019 16H,124591
02/28/2019 15H,126209
02/28/2019 14H,126040
02/28/2019 13H,125123
02/28/2019 12H,121564
02/28/2019 11H,116725
02/28/2019 10H,113185
02/28/2019 09H,112357
02/28/2019 08H,111392
02/28/2019 07H,112826
02/28/2019 06H,115747
02/28/2019 05H,118245
02/28/2019 04H,121878
02/28/2019 03H,124918
02/28/2019 02H,126809
02/28/2019 01H,126413
02/28/2019 00H,123656
02/27/2019 23H,120377
02/27/2019 22H,117582
02/27/2019 21H,118143
02/27/2019 20H,117090
02/27/2019 19H,117222
02/27/2019 18H,118811
02/27/2019 17H,122630
02/27/2019 16H,124760
02/27/2019 15H,125531
02/27/2019 14H,125707
02/27/2019 13H,123244
02/27/2019 12H,116834
02/27/2019 11H,108820
02/27/2019 10H,105371
02/27/2019 09H,104581
02/27/2019 08H,105785
02/27/2019 07H,107739
02/27/2019 06H,111586
02/27/2019 05H,117373
02/27/2019 04H,119849
02/27/2019 03H,123984
02/27/2019 02H,126680
02/27/2019 01H,128728
02/27/2019 00H,126232
02/26/2019 23H,122069
02/26/2019 22H,119361
02/26/2019 21H,120178
02/26/2019 20H,120723
02/26/2019 19H,121529
02/26/2019 18H,121427
02/26/2019 17H,122800
02/26/2019 16H,123085
02/26/2019 15H,124047
02/26/2019 14H,123242
02/26/2019 13H,122232
02/26/2019 12H,117126
02/26/2019 11H,111265
02/26/2019 10H,107754
02/26/2019 09H,105519
02/26/2019 08H,104000
02/26/2019 07H,104165
02/26/2019 06H,106372
02/26/2019 05H,104148
02/26/2019 04H,115682
02/26/2019 03H,119387
02/26/2019 02H,121877
02/26/2019 01H,120263
02/26/2019 00H,114819
02/25/2019 23H,110285
02/25/2019 22H,108452
02/25/2019 21H,108438
02/25/2019 20H,108816
02/25/2019 19H,111610
02/25/2019 18H,113330
02/25/2019 17H,116010
02/25/2019 16H,118635
02/25/2019 15H,119608
02/25/2019 14H,120308
02/25/2019 13H,118518
02/25/2019 12H,113852
02/25/2019 11H,109423
02/25/2019 10H,104151
02/25/2019 09H,101009
02/25/2019 08H,99598
02/25/2019 07H,99489
02/25/2019 06H,101410
02/25/2019 05H,101783
02/25/2019 04H,106862
02/25/2019 03H,110947
02/25/2019 02H,114878
02/25/2019 01H,112851
02/25/2019 00H,105667
02/24/2019 23H,99520
02/24/2019 22H,95663
02/24/2019 21H,96139
02/24/2019 20H,98876
02/24/2019 19H,102943
02/24/2019 18H,104823
02/24/2019 17H,107270
02/24/2019 16H,106923
02/24/2019 15H,106355
02/24/2019 14H,102448
02/24/2019 13H,95646
02/24/2019 12H,90318
02/24/2019 11H,86385
02/24/2019 10H,84207
02/24/2019 09H,84203
02/24/2019 08H,84930
02/24/2019 07H,86950
02/24/2019 06H,90531
02/24/2019 05H,94166
02/24/2019 04H,98099
02/24/2019 03H,100580
02/24/2019 02H,102931
02/24/2019 01H,102288
02/24/2019 00H,98235
02/23/2019 23H,96194
02/23/2019 22H,95375
02/23/2019 21H,97084
02/23/2019 20H,102194
02/23/2019 19H,106240
02/23/2019 18H,109016
02/23/2019 17H,110192
02/23/2019 16H,110080
02/23/2019 15H,109873
02/23/2019 14H,106881
02/23/2019 13H,103573
02/23/2019 12H,99530
02/23/2019 11H,96936
02/23/2019 10H,95698
02/23/2019 09H,96126
02/23/2019 08H,97789
02/23/2019 07H,100728
02/23/2019 06H,103449
02/23/2019 05H,109500
02/23/2019 04H,112032
02/23/2019 03H,116271
02/23/2019 02H,118410
02/23/2019 01H,119104
02/23/2019 00H,118875
02/22/2019 23H,118486
02/22/2019 22H,117426
02/22/2019 21H,120221
02/22/2019 20H,122269
02/22/2019 19H,123714
02/22/2019 18H,124322
02/22/2019 17H,125534
02/22/2019 16H,125799
02/22/2019 15H,125236
02/22/2019 14H,124337
02/22/2019 13H,122390
02/22/2019 12H,116204
02/22/2019 11H,107621
02/22/2019 10H,102695
02/22/2019 09H,100885
02/22/2019 08H,100661
02/22/2019 07H,101413
02/22/2019 06H,106468
02/22/2019 05H,113546
02/22/2019 04H,115508
02/22/2019 03H,122027
02/22/2019 02H,125635
02/22/2019 01H,124721
02/22/2019 00H,121221
02/21/2019 23H,116842
02/21/2019 22H,113073
02/21/2019 21H,111250
02/21/2019 20H,112073
02/21/2019 19H,113027
02/21/2019 18H,115367
02/21/2019 17H,119372
02/21/2019 16H,122858
02/21/2019 15H,123750
02/21/2019 14H,124965
02/21/2019 13H,121589
02/21/2019 12H,113442
02/21/2019 11H,105479
02/21/2019 10H,98908
02/21/2019 09H,96821
02/21/2019 08H,97389
02/21/2019 07H,98354
02/21/2019 06H,102565
02/21/2019 05H,110084
02/21/2019 04H,112552
02/21/2019 03H,119943
02/21/2019 02H,125906
02/21/2019 01H,127832
02/21/2019 00H,124633
02/20/2019 23H,123367
02/20/2019 22H,121815
02/20/2019 21H,123132
02/20/2019 20H,125775
02/20/2019 19H,127661
02/20/2019 18H,128915
02/20/2019 17H,131012
02/20/2019 16H,132169
02/20/2019 15H,132188
02/20/2019 14H,131121
02/20/2019 13H,127774
02/20/2019 12H,120994
02/20/2019 11H,113485
02/20/2019 10H,108681
02/20/2019 09H,107711
02/20/2019 08H,109459
02/20/2019 07H,113400
02/20/2019 06H,118394
02/20/2019 05H,124696
02/20/2019 04H,128327
02/20/2019 03H,133063
02/20/2019 02H,135131
02/20/2019 01H,136974
02/20/2019 00H,135894
02/19/2019 23H,134647
02/19/2019 22H,132518
02/19/2019 21H,133354
02/19/2019 20H,133635
02/19/2019 19H,133114
02/19/2019 18H,133515
02/19/2019 17H,135037
02/19/2019 16H,135004
02/19/2019 15H,135722
02/19/2019 14H,134624
02/19/2019 13H,134178
02/19/2019 12H,130365
02/19/2019 11H,124782
02/19/2019 10H,122450
02/19/2019 09H,120105
02/19/2019 08H,119517
02/19/2019 07H,119547
02/19/2019 06H,122110
02/19/2019 05H,121780
02/19/2019 04H,131423
02/19/2019 03H,134879
02/19/2019 02H,136984
02/19/2019 01H,135455
02/19/2019 00H,131949
02/18/2019 23H,130718
02/18/2019 22H,127379
02/18/2019 21H,129477
02/18/2019 20H,129749
02/18/2019 19H,129939
02/18/2019 18H,130781
02/18/2019 17H,131672
02/18/2019 16H,131140
02/18/2019 15H,130976
02/18/2019 14H,128891
02/18/2019 13H,123182
02/18/2019 12H,113760
02/18/2019 11H,104746
02/18/2019 10H,100529
02/18/2019 09H,98329
02/18/2019 08H,96970
02/18/2019 07H,97823
02/18/2019 06H,99581
02/18/2019 05H,102432
02/18/2019 04H,110784
02/18/2019 03H,115181
02/18/2019 02H,120109
02/18/2019 01H,122739
02/18/2019 00H,119899
02/17/2019 23H,116843
02/17/2019 22H,113236
02/17/2019 21H,113328
02/17/2019 20H,114285
02/17/2019 19H,114434
02/17/2019 18H,115752
02/17/2019 17H,117186
02/17/2019 16H,116946
02/17/2019 15H,113495
02/17/2019 14H,109589
02/17/2019 13H,107491
02/17/2019 12H,106285
02/17/2019 11H,103537
02/17/2019 10H,102327
02/17/2019 09H,101637
02/17/2019 08H,102502
02/17/2019 07H,104417
02/17/2019 06H,107320
02/17/2019 05H,109458
02/17/2019 04H,114717
02/17/2019 03H,118505
02/17/2019 02H,121188
02/17/2019 01H,121550
02/17/2019 00H,116687
02/16/2019 23H,114074
02/16/2019 22H,111508
02/16/2019 21H,111896
02/16/2019 20H,113116
02/16/2019 19H,116421
02/16/2019 18H,119211
02/16/2019 17H,124921
02/16/2019 16H,125419
02/16/2019 15H,123857
02/16/2019 14H,120433
02/16/2019 13H,115887
02/16/2019 12H,112758
02/16/2019 11H,108490
02/16/2019 10H,106706
02/16/2019 09H,106310
02/16/2019 08H,105106
02/16/2019 07H,106015
02/16/2019 06H,107818
02/16/2019 05H,106184
02/16/2019 04H,110404
02/16/2019 03H,113415
02/16/2019 02H,116620
02/16/2019 01H,118308
02/16/2019 00H,116795
02/15/2019 23H,115205
02/15/2019 22H,113101
02/15/2019 21H,110805
02/15/2019 20H,110272
02/15/2019 19H,110362
02/15/2019 18H,111238
02/15/2019 17H,114236
02/15/2019 16H,116649
02/15/2019 15H,116548
02/15/2019 14H,115010
02/15/2019 13H,110015
02/15/2019 12H,101150
02/15/2019 11H,90880
02/15/2019 10H,86328
02/15/2019 09H,85300
02/15/2019 08H,84735
02/15/2019 07H,87378
02/15/2019 06H,90640
02/15/2019 05H,97660
02/15/2019 04H,97817
02/15/2019 03H,102664
02/15/2019 02H,106511
02/15/2019 01H,109713
02/15/2019 00H,107876
02/14/2019 23H,105925
02/14/2019 22H,102317
02/14/2019 21H,102894
02/14/2019 20H,104729
02/14/2019 19H,105661
02/14/2019 18H,107726
02/14/2019 17H,112184
02/14/2019 16H,112733
02/14/2019 15H,112648
02/14/2019 14H,113835
02/14/2019 13H,111962
02/14/2019 12H,106844
02/14/2019 11H,99385
02/14/2019 10H,94335
02/14/2019 09H,92987
02/14/2019 08H,92995
02/14/2019 07H,94142
02/14/2019 06H,96799
02/14/2019 05H,101228
02/14/2019 04H,105702
02/14/2019 03H,110978
02/14/2019 02H,113637
02/14/2019 01H,114392
02/14/2019 00H,109862
02/13/2019 23H,107444
02/13/2019 22H,104274
02/13/2019 21H,104650
02/13/2019 20H,107410
02/13/2019 19H,110157
02/13/2019 18H,112138
02/13/2019 17H,115009
02/13/2019 16H,118028
02/13/2019 15H,119281
02/13/2019 14H,123465
02/13/2019 13H,121267
02/13/2019 12H,113895
02/13/2019 11H,105143
02/13/2019 10H,98226
02/13/2019 09H,95282
02/13/2019 08H,93947
02/13/2019 07H,96237
02/13/2019 06H,99199
02/13/2019 05H,103026
02/13/2019 04H,111004
02/13/2019 03H,119041
02/13/2019 02H,125230
02/13/2019 01H,125259
02/13/2019 00H,121571
02/12/2019 23H,118269
02/12/2019 22H,116656
02/12/2019 21H,117018
02/12/2019 20H,118278
02/12/2019 19H,119848
02/12/2019 18H,120353
02/12/2019 17H,121682
02/12/2019 16H,121676
02/12/2019 15H,120828
02/12/2019 14H,119358
02/12/2019 13H,112547
02/12/2019 12H,106033
02/12/2019 11H,98503
02/12/2019 10H,93631
02/12/2019 09H,92786
02/12/2019 08H,93852
02/12/2019 07H,97074
02/12/2019 06H,102769
02/12/2019 05H,110068
02/12/2019 04H,115669
02/12/2019 03H,121909
02/12/2019 02H,126916
02/12/2019 01H,127321
02/12/2019 00H,125785
02/11/2019 23H,124764
02/11/2019 22H,124071
02/11/2019 21H,125995
02/11/2019 20H,127233
02/11/2019 19H,129823
02/11/2019 18H,130931
02/11/2019 17H,132948
02/11/2019 16H,132478
02/11/2019 15H,131579
02/11/2019 14H,131716
02/11/2019 13H,129184
02/11/2019 12H,123191
02/11/2019 11H,117823
02/11/2019 10H,111549
02/11/2019 09H,110093
02/11/2019 08H,110728
02/11/2019 07H,112315
02/11/2019 06H,114747
02/11/2019 05H,119714
02/11/2019 04H,122332
02/11/2019 03H,126802
02/11/2019 02H,130858
02/11/2019 01H,132273
02/11/2019 00H,130558
02/10/2019 23H,128850
02/10/2019 22H,128137
02/10/2019 21H,126578
02/10/2019 20H,124612
02/10/2019 19H,126879
02/10/2019 18H,125086
02/10/2019 17H,125085
02/10/2019 16H,123670
02/10/2019 15H,122289
02/10/2019 14H,120487
02/10/2019 13H,119395
02/10/2019 12H,116805
02/10/2019 11H,113943
02/10/2019 10H,111596
02/10/2019 09H,110817
02/10/2019 08H,111536
02/10/2019 07H,113892
02/10/2019 06H,116646
02/10/2019 05H,118478
02/10/2019 04H,121106
02/10/2019 03H,126130
02/10/2019 02H,127350
02/10/2019 01H,126960
02/10/2019 00H,121901
02/9/2019 23H,117118
02/9/2019 22H,113761
02/9/2019 21H,113525
02/9/2019 20H,115405
02/9/2019 19H,119396
02/9/2019 18H,122073
02/9/2019 17H,126063
02/9/2019 16H,128812
02/9/2019 15H,129531
02/9/2019 14H,127930
02/9/2019 13H,125346
02/9/2019 12H,121537
02/9/2019 11H,118579
02/9/2019 10H,116013
02/9/2019 09H,115175
02/9/2019 08H,115580
02/9/2019 07H,117370
02/9/2019 06H,120047
02/9/2019 05H,115956
02/9/2019 04H,125466
02/9/2019 03H,127769
02/9/2019 02H,129212
02/9/2019 01H,129105
02/9/2019 00H,125723
02/8/2019 23H,121895
02/8/2019 22H,118893
02/8/2019 21H,118890
02/8/2019 20H,120339
02/8/2019 19H,122351
02/8/2019 18H,123304
02/8/2019 17H,125971
02/8/2019 16H,126663
02/8/2019 15H,126392
02/8/2019 14H,125392
02/8/2019 13H,121965
02/8/2019 12H,115808
02/8/2019 11H,107687
02/8/2019 10H,102336
02/8/2019 09H,99500
02/8/2019 08H,98395
02/8/2019 07H,99574
02/8/2019 06H,102270
02/8/2019 05H,108835
02/8/2019 04H,113890
02/8/2019 03H,118564
02/8/2019 02H,121441
02/8/2019 01H,122373
02/8/2019 00H,118328
02/7/2019 23H,114917
02/7/2019 22H,112286
02/7/2019 21H,113661
02/7/2019 20H,116647
02/7/2019 19H,119407
02/7/2019 18H,120287
02/7/2019 17H,122592
02/7/2019 16H,122445
02/7/2019 15H,121590
02/7/2019 14H,121508
02/7/2019 13H,116559
02/7/2019 12H,109004
02/7/2019 11H,99047
02/7/2019 10H,95462
02/7/2019 09H,94729
02/7/2019 08H,95180
02/7/2019 07H,98105
02/7/2019 06H,102125
02/7/2019 05H,107463
02/7/2019 04H,113954
02/7/2019 03H,120182
02/7/2019 02H,123991
02/7/2019 01H,124519
02/7/2019 00H,121964
02/6/2019 23H,120705
02/6/2019 22H,119545
02/6/2019 21H,119255
02/6/2019 20H,120211
02/6/2019 19H,120882
02/6/2019 18H,121094
02/6/2019 17H,122657
02/6/2019 16H,122438
02/6/2019 15H,121810
02/6/2019 14H,121808
02/6/2019 13H,118363
02/6/2019 12H,112640
02/6/2019 11H,103652
02/6/2019 10H,98125
02/6/2019 09H,97279
02/6/2019 08H,98329
02/6/2019 07H,100446
02/6/2019 06H,105736
02/6/2019 05H,112338
02/6/2019 04H,117058
02/6/2019 03H,122590
02/6/2019 02H,125946
02/6/2019 01H,127548
02/6/2019 00H,125705
02/5/2019 23H,122258
02/5/2019 22H,118168
02/5/2019 21H,117344
02/5/2019 20H,119035
02/5/2019 19H,121452
02/5/2019 18H,122459
02/5/2019 17H,124179
02/5/2019 16H,123157
02/5/2019 15H,123196
02/5/2019 14H,124081
02/5/2019 13H,121395
02/5/2019 12H,115316
02/5/2019 11H,106636
02/5/2019 10H,98540
02/5/2019 09H,96368
02/5/2019 08H,95056
02/5/2019 07H,96798
02/5/2019 06H,100857
02/5/2019 05H,104728
02/5/2019 04H,110110
02/5/2019 03H,114979
02/5/2019 02H,118462
02/5/2019 01H,119769
02/5/2019 00H,115623
02/4/2019 23H,112188
02/4/2019 22H,108590
02/4/2019 21H,107944
02/4/2019 20H,109892
02/4/2019 19H,110587
02/4/2019 18H,111651
02/4/2019 17H,112251
02/4/2019 16H,111561
02/4/2019 15H,112316
02/4/2019 14H,112120
02/4/2019 13H,108598
02/4/2019 12H,101145
02/4/2019 11H,90946
02/4/2019 10H,84915
02/4/2019 09H,81229
02/4/2019 08H,80992
02/4/2019 07H,82890
02/4/2019 06H,86825
02/4/2019 05H,96242
02/4/2019 04H,96559
02/4/2019 03H,100291
02/4/2019 02H,104885
02/4/2019 01H,106997
02/4/2019 00H,103841
02/3/2019 23H,100963
02/3/2019 22H,95908
02/3/2019 21H,95086
02/3/2019 20H,94711
02/3/2019 19H,96269
02/3/2019 18H,98161
02/3/2019 17H,100096
02/3/2019 16H,100990
02/3/2019 15H,100176
02/3/2019 14H,96222
02/3/2019 13H,92874
02/3/2019 12H,90280
02/3/2019 11H,88643
02/3/2019 10H,86870
02/3/2019 09H,87054
02/3/2019 08H,87755
02/3/2019 07H,89952
02/3/2019 06H,92622
02/3/2019 05H,108693
02/3/2019 04H,102205
02/3/2019 03H,106654
02/3/2019 02H,108763
02/3/2019 01H,112025
02/3/2019 00H,107250
02/2/2019 23H,104016
02/2/2019 22H,100724
02/2/2019 21H,100612
02/2/2019 20H,101868
02/2/2019 19H,105534
02/2/2019 18H,109494
02/2/2019 17H,116206
02/2/2019 16H,119710
02/2/2019 15H,120634
02/2/2019 14H,119490
02/2/2019 13H,115828
02/2/2019 12H,114783
02/2/2019 11H,112161
02/2/2019 10H,110230
02/2/2019 09H,109815
02/2/2019 08H,110416
02/2/2019 07H,113971
02/2/2019 06H,116396
02/2/2019 05H,128283
02/2/2019 04H,128453
02/2/2019 03H,135279
02/2/2019 02H,140021
02/2/2019 01H,143834
02/2/2019 00H,141912
02/1/2019 23H,138917
02/1/2019 22H,137069
02/1/2019 21H,139220
02/1/2019 20H,143190
02/1/2019 19H,147483
02/1/2019 18H,151511
02/1/2019 17H,156986
02/1/2019 16H,160726
02/1/2019 15H,163844
02/1/2019 14H,166433
02/1/2019 13H,164087
02/1/2019 12H,158730
02/1/2019 11H,154766
02/1/2019 10H,152211
02/1/2019 09H,150530
02/1/2019 08H,151148
02/1/2019 07H,153662
02/1/2019 06H,158856
02/1/2019 05H,166978
02/1/2019 04H,167904
02/1/2019 03H,170518
02/1/2019 02H,172144
02/1/2019 01H,170992
02/1/2019 00H,167395
01/31/2019 23H,163993
01/31/2019 22H,160579
01/31/2019 21H,159421
01/31/2019 20H,160480
01/31/2019 19H,162482
01/31/2019 18H,165389
01/31/2019 17H,168494
01/31/2019 16H,171228
01/31/2019 15H,172334
01/31/2019 14H,172892
01/31/2019 13H,171483
01/31/2019 12H,167692
01/31/2019 11H,164029
01/31/2019 10H,161901
01/31/2019 09H,160788
01/31/2019 08H,160668
01/31/2019 07H,162023
01/31/2019 06H,164506
01/31/2019 05H,157719
01/31/2019 04H,170451
01/31/2019 03H,171942
01/31/2019 02H,172799
01/31/2019 01H,172772
01/31/2019 00H,169183
01/30/2019 23H,163482
01/30/2019 22H,158105
01/30/2019 21H,158447
01/30/2019 20H,159613
01/30/2019 19H,160168
01/30/2019 18H,160737
01/30/2019 17H,164600
01/30/2019 16H,168080
01/30/2019 15H,169731
01/30/2019 14H,170534
01/30/2019 13H,170554
01/30/2019 12H,164400
01/30/2019 11H,157564
01/30/2019 10H,152562
01/30/2019 09H,147753
01/30/2019 08H,144596
01/30/2019 07H,144961
01/30/2019 06H,147117
01/30/2019 05H,143567
01/30/2019 04H,158138
01/30/2019 03H,162090
01/30/2019 02H,164231
01/30/2019 01H,163568
01/30/2019 00H,159277
01/29/2019 23H,151306
01/29/2019 22H,144847
01/29/2019 21H,143354
01/29/2019 20H,145003
01/29/2019 19H,146929
01/29/2019 18H,149134
01/29/2019 17H,151656
01/29/2019 16H,154805
01/29/2019 15H,155296
01/29/2019 14H,155632
01/29/2019 13H,151844
01/29/2019 12H,145524
01/29/2019 11H,136228
01/29/2019 10H,128088
01/29/2019 09H,122608
01/29/2019 08H,123085
01/29/2019 07H,124366
01/29/2019 06H,129365
01/29/2019 05H,136031
01/29/2019 04H,140957
01/29/2019 03H,143448
01/29/2019 02H,144233
01/29/2019 01H,143084
01/29/2019 00H,135118
01/28/2019 23H,129506
01/28/2019 22H,123027
01/28/2019 21H,119552
01/28/2019 20H,121090
01/28/2019 19H,123785
01/28/2019 18H,125719
01/28/2019 17H,131421
01/28/2019 16H,134921
01/28/2019 15H,141435
01/28/2019 14H,144180
01/28/2019 13H,143972
01/28/2019 12H,134957
01/28/2019 11H,123735
01/28/2019 10H,115749
01/28/2019 09H,113699
01/28/2019 08H,113371
01/28/2019 07H,115316
01/28/2019 06H,117437
01/28/2019 05H,122420
01/28/2019 04H,127197
01/28/2019 03H,133004
01/28/2019 02H,137164
01/28/2019 01H,137453
01/28/2019 00H,131997
01/27/2019 23H,125578
01/27/2019 22H,119896
01/27/2019 21H,119475
01/27/2019 20H,123673
01/27/2019 19H,128172
01/27/2019 18H,132795
01/27/2019 17H,139398
01/27/2019 16H,143300
01/27/2019 15H,145941
01/27/2019 14H,146204
01/27/2019 13H,142353
01/27/2019 12H,137824
01/27/2019 11H,132018
01/27/2019 10H,128611
01/27/2019 09H,127819
01/27/2019 08H,127202
01/27/2019 07H,129397
01/27/2019 06H,131772
01/27/2019 05H,140111
01/27/2019 04H,136184
01/27/2019 03H,138355
01/27/2019 02H,140893
01/27/2019 01H,141934
01/27/2019 00H,138381
01/26/2019 23H,132285
01/26/2019 22H,126913
01/26/2019 21H,125441
01/26/2019 20H,127320
01/26/2019 19H,130812
01/26/2019 18H,136645
01/26/2019 17H,143833
01/26/2019 16H,148138
01/26/2019 15H,150841
01/26/2019 14H,153671
01/26/2019 13H,152610
01/26/2019 12H,149661
01/26/2019 11H,146951
01/26/2019 10H,145105
01/26/2019 09H,143668
01/26/2019 08H,144202
01/26/2019 07H,145930
01/26/2019 06H,146943
01/26/2019 05H,140754
01/26/2019 04H,150695
01/26/2019 03H,153265
01/26/2019 02H,153707
01/26/2019 01H,151880
01/26/2019 00H,147573
01/25/2019 23H,142313
01/25/2019 22H,138037
01/25/2019 21H,137293
01/25/2019 20H,139508
01/25/2019 19H,143160
01/25/2019 18H,145593
01/25/2019 17H,149275
01/25/2019 16H,151867
01/25/2019 15H,153049
01/25/2019 14H,154892
01/25/2019 13H,152763
01/25/2019 12H,146857
01/25/2019 11H,139191
01/25/2019 10H,133157
01/25/2019 09H,131022
01/25/2019 08H,130966
01/25/2019 07H,131458
01/25/2019 06H,132309
01/25/2019 05H,136067
01/25/2019 04H,138131
01/25/2019 03H,140986
01/25/2019 02H,143909
01/25/2019 01H,143975
01/25/2019 00H,136015
01/24/2019 23H,129215
01/24/2019 22H,126090
01/24/2019 21H,124026
01/24/2019 20H,126578
01/24/2019 19H,130646
01/24/2019 18H,132886
01/24/2019 17H,136848
01/24/2019 16H,141026
01/24/2019 15H,142612
01/24/2019 14H,141524
01/24/2019 13H,139885
01/24/2019 12H,133262
01/24/2019 11H,124337
01/24/2019 10H,120007
01/24/2019 09H,118022
01/24/2019 08H,118422
01/24/2019 07H,121433
01/24/2019 06H,127204
01/24/2019 05H,142256
01/24/2019 04H,136327
01/24/2019 03H,140656
01/24/2019 02H,143899
01/24/2019 01H,145297
01/24/2019 00H,142461
01/23/2019 23H,138157
01/23/2019 22H,136969
01/23/2019 21H,137486
01/23/2019 20H,138908
01/23/2019 19H,141486
01/23/2019 18H,142943
01/23/2019 17H,146088
01/23/2019 16H,149098
01/23/2019 15H,150651
01/23/2019 14H,152271
01/23/2019 13H,149061
01/23/2019 12H,144057
01/23/2019 11H,138158
01/23/2019 10H,133456
01/23/2019 09H,131946
01/23/2019 08H,132999
01/23/2019 07H,135558
01/23/2019 06H,140322
01/23/2019 05H,153658
01/23/2019 04H,151637
01/23/2019 03H,157291
01/23/2019 02H,159170
01/23/2019 01H,159295
01/23/2019 00H,154530
01/22/2019 23H,151401
01/22/2019 22H,150695
01/22/2019 21H,149259
01/22/2019 20H,150847
01/22/2019 19H,153116
01/22/2019 18H,155061
01/22/2019 17H,159784
01/22/2019 16H,163565
01/22/2019 15H,166840
01/22/2019 14H,167400
01/22/2019 13H,165594
01/22/2019 12H,159022
01/22/2019 11H,151448
01/22/2019 10H,148137
01/22/2019 09H,147011
01/22/2019 08H,147872
01/22/2019 07H,149029
01/22/2019 06H,151948
01/22/2019 05H,150930
01/22/2019 04H,158405
01/22/2019 03H,161583
01/22/2019 02H,162510
01/22/2019 01H,161682
01/22/2019 00H,155712
01/21/2019 23H,152051
01/21/2019 22H,148738
01/21/2019 21H,148880
01/21/2019 20H,150316
01/21/2019 19H,154478
01/21/2019 18H,158452
01/21/2019 17H,161694
01/21/2019 16H,163692
01/21/2019 15H,164972
01/21/2019 14H,165379
01/21/2019 13H,160859
01/21/2019 12H,156933
01/21/2019 11H,152041
01/21/2019 10H,149144
01/21/2019 09H,146668
01/21/2019 08H,146417
01/21/2019 07H,147444
01/21/2019 06H,149651
01/21/2019 05H,138241
01/21/2019 04H,153864
01/21/2019 03H,156919
01/21/2019 02H,159801
01/21/2019 01H,161126
01/21/2019 00H,158632
01/20/2019 23H,151835
01/20/2019 22H,144828
01/20/2019 21H,142779
01/20/2019 20H,143333
01/20/2019 19H,144633
